Start,Duration,Pitch,Velocity,Instrument
4.0,0.5925925925925926,68,115,Piano
4.0,0.5925925925925926,80,115,Piano
4.0,1.3333333333333333,44,88,Piano
4.0,0.6666666666666666,68,93,Piano
4.0,0.5925925925925926,56,79,Piano
4.0,1.7777777777777777,56,72,Piano
4.0,1.7777777777777777,56,72,Piano
4.5,1.3333333333333333,47,79,Piano
4.5,0.6666666666666666,68,89,Piano
5.0,1.3333333333333333,51,83,Piano
5.0,0.5925925925925926,63,85,Piano
5.5,0.1111111111111111,68,100,Piano
5.5,0.1111111111111111,80,100,Piano
5.5,1.1111111111111112,56,74,Piano
5.5,0.1111111111111111,68,78,Piano
5.5,0.4444444444444444,58,55,Piano
5.75,0.1111111111111111,70,105,Piano
5.75,0.1111111111111111,82,105,Piano
5.75,0.1111111111111111,70,83,Piano
6.0,0.2962962962962963,71,115,Piano
6.0,0.2962962962962963,83,115,Piano
6.0,0.2962962962962963,71,93,Piano
6.0,0.7777777777777777,68,85,Piano
6.0,0.8888888888888888,63,73,Piano
6.0,0.8888888888888888,68,73,Piano
6.0,0.8888888888888888,63,73,Piano
6.0,0.8888888888888888,68,73,Piano
6.5,0.6666666666666666,63,69,Piano
6.75,0.2962962962962963,70,105,Piano
6.75,0.2962962962962963,82,105,Piano
6.75,0.2962962962962963,70,83,Piano
7.5,0.2222222222222222,68,95,Piano
7.5,0.2222222222222222,80,95,Piano
7.5,0.2222222222222222,68,73,Piano
8.0,0.5925925925925926,68,113,Piano
8.0,0.5925925925925926,80,113,Piano
8.0,1.3333333333333333,42,86,Piano
8.0,0.6666666666666666,68,91,Piano
8.0,0.5925925925925926,54,79,Piano
8.0,1.7777777777777777,54,72,Piano
8.0,1.7777777777777777,54,72,Piano
8.5,1.3333333333333333,46,76,Piano
8.5,0.6666666666666666,66,89,Piano
9.0,1.3333333333333333,51,80,Piano
9.0,0.5925925925925926,61,85,Piano
9.5,0.2222222222222222,66,101,Piano
9.5,0.2222222222222222,78,101,Piano
9.5,1.1111111111111112,54,72,Piano
9.5,0.2222222222222222,66,79,Piano
9.5,0.4444444444444444,58,75,Piano
10.0,0.8888888888888888,66,111,Piano
10.0,0.8888888888888888,78,111,Piano
10.0,0.8888888888888888,66,89,Piano
10.0,0.7777777777777777,66,85,Piano
10.0,0.8888888888888888,61,73,Piano
10.0,0.8888888888888888,66,73,Piano
10.0,0.8888888888888888,61,73,Piano
10.0,0.8888888888888888,66,73,Piano
10.5,0.6666666666666666,61,69,Piano
12.0,0.5925925925925926,68,115,Piano
12.0,0.5925925925925926,80,115,Piano
12.0,1.3333333333333333,40,88,Piano
12.0,0.6666666666666666,68,93,Piano
12.0,0.5925925925925926,52,79,Piano
12.0,1.7777777777777777,52,72,Piano
12.0,1.7777777777777777,52,72,Piano
12.5,1.3333333333333333,47,79,Piano
12.5,0.6666666666666666,64,89,Piano
13.0,1.3333333333333333,51,83,Piano
13.0,0.5925925925925926,59,85,Piano
13.0,1.3333333333333333,51,64,Piano
13.0,1.3333333333333333,51,64,Piano
13.5,0.1111111111111111,68,100,Piano
13.5,0.1111111111111111,80,100,Piano
13.5,1.1111111111111112,56,74,Piano
13.5,0.1111111111111111,68,78,Piano
13.5,0.4444444444444444,56,75,Piano
13.75,0.1111111111111111,70,105,Piano
13.75,0.1111111111111111,82,105,Piano
13.75,0.1111111111111111,70,83,Piano
14.0,0.2962962962962963,71,115,Piano
14.0,0.2962962962962963,83,115,Piano
14.0,0.2962962962962963,71,93,Piano
14.0,0.7777777777777777,64,85,Piano
14.0,0.8888888888888888,59,73,Piano
14.0,0.8888888888888888,63,73,Piano
14.0,0.8888888888888888,59,73,Piano
14.0,0.8888888888888888,63,73,Piano
14.5,0.6666666666666666,59,69,Piano
14.75,0.2962962962962963,70,105,Piano
14.75,0.2962962962962963,82,105,Piano
14.75,0.2962962962962963,70,83,Piano
15.5,0.2222222222222222,71,95,Piano
15.5,0.2222222222222222,83,95,Piano
15.5,0.2222222222222222,71,73,Piano
16.0,0.5925925925925926,75,113,Piano
16.0,0.5925925925925926,87,113,Piano
16.0,3.5555555555555554,42,86,Piano
16.0,0.6666666666666666,75,91,Piano
16.0,0.5925925925925926,59,79,Piano
16.0,3.6666666666666665,54,72,Piano
16.0,3.6666666666666665,54,72,Piano
16.5,3.333333333333333,46,76,Piano
16.5,0.6666666666666666,68,89,Piano
17.0,3.1111111111111107,51,80,Piano
17.0,0.5925925925925926,63,85,Piano
17.5,0.2222222222222222,73,101,Piano
17.5,0.2222222222222222,85,101,Piano
17.5,2.888888888888889,54,72,Piano
17.5,0.2222222222222222,73,79,Piano
17.5,0.4444444444444444,59,55,Piano
18.0,2.6666666666666665,73,111,Piano
18.0,2.6666666666666665,85,111,Piano
18.0,0.8888888888888888,73,89,Piano
18.0,0.8888888888888888,68,85,Piano
18.0,2.7777777777777777,61,73,Piano
18.0,2.7777777777777777,66,73,Piano
18.0,2.7777777777777777,61,73,Piano
18.0,2.7777777777777777,66,73,Piano
20.0,1.7777777777777777,54,90,Piano
20.0,1.7777777777777777,58,90,Piano
20.0,1.6666666666666665,61,92,Piano
20.0,1.6666666666666665,68,92,Piano
24.25,0.1111111111111111,27,117,Piano
24.25,0.1111111111111111,75,112,Piano
24.25,0.1111111111111111,63,112,Piano
24.25,0.0,40,117,Piano
24.25,0.1111111111111111,39,97,Piano
24.5,0.1111111111111111,27,112,Piano
24.5,0.2222222222222222,75,112,Piano
24.5,0.2222222222222222,63,112,Piano
24.5,0.0,40,115,Piano
24.5,0.1111111111111111,39,92,Piano
25.0,0.1111111111111111,31,115,Piano
25.0,0.2222222222222222,79,112,Piano
25.0,0.2222222222222222,67,112,Piano
25.0,0.0,40,103,Piano
25.0,0.1111111111111111,43,95,Piano
25.5,0.1111111111111111,34,117,Piano
25.5,0.2222222222222222,82,112,Piano
25.5,0.2222222222222222,70,112,Piano
25.5,0.0,40,103,Piano
25.5,0.1111111111111111,46,97,Piano
26.0,0.1111111111111111,39,119,Piano
26.0,0.2222222222222222,87,112,Piano
26.0,0.2222222222222222,75,112,Piano
26.0,0.0,40,103,Piano
26.0,0.1111111111111111,51,99,Piano
27.0,0.2222222222222222,75,100,Piano
27.5,0.2222222222222222,78,100,Piano
28.0,0.2222222222222222,32,115,Piano
28.0,0.2222222222222222,80,100,Piano
28.0,0.0,75,115,Piano
28.0,0.2962962962962963,75,108,Piano
28.0,0.2962962962962963,71,108,Piano
28.0,0.2962962962962963,68,108,Piano
28.0,0.0,80,115,Piano
28.0,3.5555555555555554,80,127,Piano
28.0,1.7777777777777777,75,127,Piano
28.0,0.0,57,87,Piano
28.0,0.0,42,87,Piano
28.0,0.0,36,87,Piano
28.0,1.7777777777777777,44,112,Piano
28.0,1.7777777777777777,51,112,Piano
28.25,0.0,80,115,Piano
28.25,0.0,80,115,Piano
28.25,0.0,42,60,Piano
28.5,0.2222222222222222,32,110,Piano
28.5,0.2222222222222222,83,100,Piano
28.5,0.0,75,115,Piano
28.5,0.0,80,115,Piano
28.5,0.0,42,90,Piano
28.5,0.0,36,90,Piano
28.75,0.0,83,115,Piano
28.75,0.0,80,115,Piano
28.75,0.0,42,60,Piano
29.0,0.2222222222222222,32,115,Piano
29.0,0.2222222222222222,82,100,Piano
29.0,0.0,75,115,Piano
29.0,0.2962962962962963,75,108,Piano
29.0,0.2962962962962963,71,108,Piano
29.0,0.2962962962962963,66,108,Piano
29.0,0.0,80,115,Piano
29.0,0.0,42,97,Piano
29.0,0.0,40,97,Piano
29.25,0.0,80,115,Piano
29.25,0.0,80,115,Piano
29.25,0.0,42,60,Piano
29.5,0.1111111111111111,32,110,Piano
29.5,0.1111111111111111,78,100,Piano
29.5,0.0,75,115,Piano
29.5,0.0,80,115,Piano
29.5,0.0,42,80,Piano
29.75,0.2222222222222222,32,115,Piano
29.75,0.2222222222222222,80,100,Piano
29.75,0.0,80,115,Piano
