Start,Duration,Pitch,Velocity,Instrument
4.0,2.0,48,86,
4.0,2.0,64,86,
4.0,2.0,67,86,
4.0,2.0,72,86,
4.0,0.125,36,115,
4.0,0.25,52,102,
4.0,0.25,55,102,
4.0,0.25,60,102,
4.0,0.25,64,102,
4.0,0.125,55,102,
4.0,0.125,60,102,
4.0,0.125,64,102,
4.0,0.125,67,102,
4.0,0.0,49,99,
4.0,0.0,36,99,
4.25,0.5,67,58,
4.25,0.5,64,58,
4.25,0.5,60,58,
4.25,0.5,55,58,
4.5,0.16666666666666666,36,105,
4.5,0.25,64,92,
4.5,0.25,60,92,
4.5,0.25,55,92,
4.5,0.25,52,92,
4.5,0.25,55,102,
4.5,0.25,60,102,
4.5,0.25,64,102,
4.5,0.25,67,102,
4.5,0.0,36,85,
4.5,0.0,42,85,
5.0,0.125,31,110,
5.0,0.5,60,120,
5.0,0.5,55,120,
5.0,0.25,52,112,
5.0,0.25,55,112,
5.0,0.25,60,112,
5.0,0.25,64,112,
5.0,0.5,55,92,
5.0,0.5,60,92,
5.0,0.5,64,92,
5.0,0.5,67,92,
5.0,0.0,40,106,
5.0,0.0,42,106,
5.25,0.16666666666666666,36,110,
5.25,0.25,67,102,
5.25,0.25,64,102,
5.25,0.25,60,102,
5.25,0.25,55,102,
5.25,0.0,36,92,
5.5,0.125,52,92,
5.5,0.125,55,92,
5.5,0.125,60,92,
5.5,0.125,64,92,
5.5,0.0,42,78,
5.75,0.125,31,105,
5.75,0.125,64,88,
5.75,0.125,60,88,
5.75,0.125,55,88,
5.75,0.125,52,88,
5.75,0.125,67,98,
5.75,0.125,64,98,
5.75,0.125,60,98,
5.75,0.125,55,98,
5.75,0.0,38,78,
6.0,0.125,36,110,
6.0,0.25,62,120,
6.0,0.25,57,120,
6.0,0.125,52,72,
6.0,0.125,55,72,
6.0,0.125,60,72,
6.0,0.125,64,72,
6.0,0.125,55,102,
6.0,0.125,60,102,
6.0,0.125,64,102,
6.0,0.125,67,102,
6.0,0.0,42,106,
6.25,0.125,64,102,
6.25,0.125,60,102,
6.25,0.125,55,102,
6.25,0.125,52,102,
6.25,0.5,67,58,
6.25,0.5,64,58,
6.25,0.5,60,58,
6.25,0.5,55,58,
6.25,0.0,38,78,
6.5,0.16666666666666666,36,105,
6.5,0.25,64,115,
6.5,0.25,60,115,
6.5,0.125,52,72,
6.5,0.125,55,72,
6.5,0.125,60,72,
6.5,0.125,64,72,
6.5,0.25,55,102,
6.5,0.25,60,102,
6.5,0.25,64,102,
6.5,0.25,67,102,
6.5,0.0,36,92,
6.5,0.0,42,92,
6.75,0.125,64,102,
6.75,0.125,60,102,
6.75,0.125,55,102,
6.75,0.125,52,102,
7.0,0.125,31,110,
7.0,0.25,52,112,
7.0,0.25,55,112,
7.0,0.25,60,112,
7.0,0.25,64,112,
7.0,0.5,55,92,
7.0,0.5,60,92,
7.0,0.5,64,92,
7.0,0.5,67,92,
7.0,0.0,40,106,
7.0,0.0,42,106,
7.25,0.16666666666666666,36,110,
7.25,0.25,67,102,
7.25,0.25,64,102,
7.25,0.25,60,102,
7.25,0.25,55,102,
7.25,0.0,36,92,
7.5,1.75,67,120,
7.5,1.75,62,120,
7.5,0.125,52,92,
7.5,0.125,55,92,
7.5,0.125,60,92,
7.5,0.125,64,92,
7.5,0.0,42,78,
7.75,0.125,31,105,
7.75,0.125,64,88,
7.75,0.125,60,88,
7.75,0.125,55,88,
7.75,0.125,52,88,
7.75,0.125,67,98,
7.75,0.125,64,98,
7.75,0.125,60,98,
7.75,0.125,55,98,
7.75,0.0,38,78,
8.0,2.0,47,85,
8.0,2.0,62,85,
