Start,Duration,Pitch,Velocity,Instrument
1.0,0.9066183136899366,59,72,
1.0,0.9066183136899366,66,72,
1.0,0.9066183136899366,47,72,
1.0,2.2098821396192205,62,71,
1.0,0.9066183136899366,35,110,
1.0,0.4533091568449683,35,115,
1.0,0.4533091568449683,66,115,
1.0,0.4533091568449683,47,115,
1.0,0.4533091568449683,59,115,
1.0,0.4533091568449683,62,115,
1.0,0.6799637352674525,90,91,
1.0,0.6799637352674525,83,91,
1.0,0.6799637352674525,86,91,
1.0,0.6799637352674525,54,118,
1.0,0.6799637352674525,56,118,
1.0,0.0,57,115,
1.0,2.379873073436084,59,120,
1.0,0.6799637352674525,42,118,
1.0,0.6799637352674525,44,118,
1.0,0.0,45,115,
1.0,2.379873073436084,47,120,
1.0,0.6799637352674525,50,112,
1.0,0.6799637352674525,59,112,
1.0,0.6799637352674525,62,112,
1.0,0.6799637352674525,66,112,
1.0,0.6799637352674525,50,112,
1.0,0.6799637352674525,59,112,
1.0,0.6799637352674525,62,112,
1.0,0.6799637352674525,66,112,
1.0,0.0,49,99,
1.0,0.0,36,99,
1.0,0.0,69,74,
1.25,0.0,82,40,
1.5,0.0,42,92,
1.5,0.0,69,71,
1.75,0.0,82,40,
2.0,0.22665457842248415,50,102,
2.0,0.22665457842248415,59,102,
2.0,0.22665457842248415,62,102,
2.0,0.22665457842248415,66,102,
2.0,0.22665457842248415,50,102,
2.0,0.22665457842248415,59,102,
2.0,0.22665457842248415,62,102,
2.0,0.22665457842248415,66,102,
2.0,0.0,46,106,
2.0,0.0,38,106,
2.0,0.0,69,74,
2.25,0.0,82,40,
2.5,1.189936536718042,43,62,
2.5,1.189936536718042,67,62,
2.5,1.189936536718042,59,62,
2.5,1.1332728921124209,55,65,
2.5,1.5865820489573892,31,110,
2.5,0.6799637352674525,43,110,
2.5,0.6799637352674525,31,110,
2.5,0.6799637352674525,62,116,
2.5,0.6799637352674525,67,116,
2.5,0.6799637352674525,59,107,
2.5,1.359927470534905,86,91,
2.5,1.359927470534905,83,91,
2.5,1.529918404351768,91,91,
2.5,1.529918404351768,83,91,
2.5,1.0199456029011786,67,112,
2.5,1.0199456029011786,62,112,
2.5,1.0199456029011786,59,112,
2.5,1.0199456029011786,50,112,
2.5,1.0199456029011786,67,112,
2.5,1.0199456029011786,62,112,
2.5,1.0199456029011786,59,112,
2.5,1.0199456029011786,50,112,
2.5,0.0,44,64,
2.5,0.0,49,64,
2.5,0.0,36,64,
2.5,0.0,69,66,
2.75,0.0,82,40,
3.0,0.0,42,106,
3.0,0.0,69,75,
3.25,0.0,82,40,
3.5,0.0,36,99,
3.5,0.0,42,99,
3.5,0.0,69,74,
3.75,0.16750418760469013,82,40,
4.0,0.6700167504187605,50,102,
4.0,0.6700167504187605,59,102,
4.0,0.6700167504187605,62,102,
4.0,0.6700167504187605,67,102,
4.0,0.6700167504187605,50,102,
4.0,0.6700167504187605,59,102,
4.0,0.6700167504187605,62,102,
4.0,0.6700167504187605,67,102,
4.0,0.0,54,111,
4.0,0.0,44,111,
4.0,0.0,38,111,
4.0,0.0,69,72,
4.25,0.0,82,40,
4.5,0.16750418760469013,59,120,
4.5,0.16750418760469013,47,120,
4.5,0.0,42,92,
4.5,0.0,69,64,
4.666666666666667,0.16750418760469013,61,115,
4.666666666666667,0.16750418760469013,49,115,
4.666666666666667,0.0,82,40,
5.0,0.5099728014505893,62,62,
5.0,0.5099728014505893,66,62,
5.0,2.2098821396192205,57,63,
5.0,1.0199456029011786,50,75,
5.0,1.0199456029011786,38,110,
5.0,0.5099728014505893,57,102,
5.0,0.5099728014505893,66,102,
5.0,0.5099728014505893,62,102,
5.0,0.5099728014505893,38,102,
5.0,0.5099728014505893,50,97,
5.0,0.6799637352674525,86,84,
5.0,0.6799637352674525,81,84,
5.0,0.6799637352674525,90,84,
5.0,0.8499546690843156,62,120,
5.0,0.8499546690843156,50,120,
5.0,0.6799637352674525,50,110,
5.0,0.6799637352674525,57,110,
5.0,0.6799637352674525,62,110,
5.0,0.6799637352674525,66,120,
5.0,0.6799637352674525,50,110,
5.0,0.6799637352674525,57,110,
5.0,0.6799637352674525,62,110,
5.0,0.6799637352674525,66,120,
5.0,0.0,49,92,
5.0,0.0,36,92,
5.0,0.16999093381686312,69,71,
5.25,0.16999093381686312,82,40,
5.5,0.0,42,92,
5.5,0.16999093381686312,69,61,
5.75,0.16999093381686312,82,40,
6.0,0.33998186763372623,50,100,
6.0,0.33998186763372623,57,100,
6.0,0.33998186763372623,62,100,
6.0,0.22665457842248415,66,110,
6.0,0.33998186763372623,50,100,
6.0,0.33998186763372623,57,100,
6.0,0.33998186763372623,62,100,
6.0,0.22665457842248415,66,110,
6.0,0.0,46,106,
6.0,0.0,38,106,
6.0,0.16999093381686312,69,69,
6.25,0.0,82,40,
6.5,1.0199456029011786,61,69,
6.5,1.0199456029011786,64,69,
6.5,1.189936536718042,45,71,
6.5,1.5865820489573892,33,110,
6.5,1.0199456029011786,64,108,
6.5,1.0199456029011786,61,108,
6.5,1.0199456029011786,57,108,
6.5,1.1332728921124209,45,113,
6.5,1.529918404351768,85,86,
6.5,1.529918404351768,88,86,
6.5,1.529918404351768,81,86,
6.5,1.189936536718042,61,120,
6.5,1.189936536718042,49,120,
6.5,1.0199456029011786,64,112,
6.5,1.0199456029011786,61,112,
6.5,1.0199456029011786,57,112,
6.5,1.0199456029011786,52,112,
6.5,1.0199456029011786,64,112,
6.5,1.0199456029011786,61,112,
6.5,1.0199456029011786,57,112,
6.5,1.0199456029011786,52,112,
6.5,0.0,44,64,
6.5,0.0,49,64,
6.5,0.0,36,64,
6.5,0.16999093381686312,69,69,
6.75,0.16999093381686312,82,40,
7.0,0.0,42,106,
7.0,0.0,69,72,
7.25,0.0,82,40,
7.5,0.0,36,99,
7.5,0.0,42,99,
7.5,0.0,69,67,
7.75,0.0,82,40,
8.0,0.6700167504187605,52,102,
8.0,0.6700167504187605,57,102,
8.0,0.6700167504187605,61,102,
8.0,0.6700167504187605,64,102,
8.0,0.6700167504187605,52,102,
8.0,0.6700167504187605,57,102,
8.0,0.6700167504187605,61,102,
8.0,0.6700167504187605,64,102,
8.0,0.0,54,111,
8.0,0.0,44,111,
8.0,0.0,38,111,
8.0,0.16750418760469013,69,72,
8.25,0.16750418760469013,82,40,
8.5,0.16750418760469013,54,115,
8.5,0.16750418760469013,42,115,
8.5,0.0,42,92,
8.5,0.0,69,72,
8.666666666666666,0.16750418760469013,56,120,
8.666666666666666,0.16750418760469013,44,120,
8.75,0.16750418760469013,57,115,
8.75,0.16750418760469013,45,115,
8.75,0.16750418760469013,82,40,
9.0,2.0398912058023573,59,62,
9.0,0.5099728014505893,66,62,
9.0,0.5099728014505893,47,62,
9.0,2.2665457842248418,62,57,
9.0,1.0199456029011786,35,110,
9.0,0.4533091568449683,35,106,
9.0,0.4533091568449683,59,106,
9.0,0.4533091568449683,62,106,
9.0,0.4533091568449683,47,106,
9.0,0.5099728014505893,66,111,
9.0,0.5099728014505893,59,111,
9.0,0.5099728014505893,62,111,
9.0,0.6799637352674525,81,83,
9.0,0.6799637352674525,90,83,
9.0,0.6799637352674525,86,83,
9.0,2.379873073436084,59,120,
9.0,2.379873073436084,47,120,
9.0,0.6799637352674525,50,110,
9.0,0.6799637352674525,59,110,
9.0,0.6799637352674525,62,110,
9.0,0.6799637352674525,66,120,
9.0,0.6799637352674525,50,110,
9.0,0.6799637352674525,59,110,
9.0,0.6799637352674525,62,110,
9.0,0.6799637352674525,66,120,
9.0,0.0,49,92,
9.0,0.0,36,92,
9.0,0.0,69,74,
9.25,0.0,82,40,
9.5,0.0,42,92,
9.5,0.0,69,71,
9.75,0.16999093381686312,82,40,
10.0,0.22665457842248415,50,102,
10.0,0.22665457842248415,59,102,
10.0,0.22665457842248415,62,102,
10.0,0.22665457842248415,66,102,
10.0,0.22665457842248415,50,102,
10.0,0.22665457842248415,59,102,
10.0,0.22665457842248415,62,102,
10.0,0.22665457842248415,66,102,
10.0,0.0,46,106,
10.0,0.0,38,106,
10.0,0.0,69,74,
10.25,0.0,82,40,
10.5,1.189936536718042,43,69,
10.5,1.1332728921124209,67,73,
10.5,1.5865820489573892,31,110,
10.5,1.1332728921124209,31,109,
10.5,1.1332728921124209,43,109,
10.5,1.1332728921124209,67,109,
10.5,1.1332728921124209,62,109,
10.5,1.0199456029011786,59,107,
10.5,1.359927470534905,86,88,
10.5,1.359927470534905,83,88,
10.5,1.359927470534905,91,88,
10.5,1.0199456029011786,67,115,
10.5,1.0199456029011786,62,115,
10.5,1.0199456029011786,59,115,
10.5,1.0199456029011786,50,105,
10.5,1.0199456029011786,67,115,
10.5,1.0199456029011786,62,115,
10.5,1.0199456029011786,59,115,
10.5,1.0199456029011786,50,105,
10.5,0.0,44,64,
10.5,0.0,49,64,
10.5,0.0,36,64,
10.5,0.0,69,66,
10.75,0.0,82,40,
11.0,0.0,42,106,
11.0,0.0,69,75,
11.25,0.0,82,40,
11.5,0.0,36,99,
11.5,0.0,42,99,
11.5,0.0,69,74,
11.75,0.16999093381686312,82,40,
12.0,0.6799637352674525,50,100,
12.0,0.6799637352674525,59,100,
12.0,0.6799637352674525,62,100,
12.0,0.6799637352674525,67,110,
12.0,0.6799637352674525,50,100,
12.0,0.6799637352674525,59,100,
12.0,0.6799637352674525,62,100,
12.0,0.6799637352674525,67,110,
12.0,0.0,54,111,
12.0,0.0,44,111,
12.0,0.0,38,111,
12.0,0.16999093381686312,69,72,
12.25,0.0,82,40,
12.5,0.16999093381686312,62,120,
12.5,0.16999093381686312,50,120,
12.5,0.0,42,92,
12.5,0.0,69,64,
12.75,0.16999093381686312,64,115,
12.75,0.16999093381686312,52,115,
12.75,0.0,82,40,
13.0,1.0199456029011786,62,52,
13.0,2.2098821396192205,69,58,
13.0,2.2098821396192205,57,58,
13.0,2.2098821396192205,45,58,
13.0,2.2098821396192205,64,58,
13.0,0.9066183136899366,33,110,
13.0,2.2665457842248418,33,105,
13.0,0.9066183136899366,45,100,
13.0,0.9066183136899366,69,100,
13.0,0.9066183136899366,57,100,
13.0,0.9066183136899366,64,100,
13.0,0.9066183136899366,62,103,
13.0,0.9066183136899366,69,103,
13.0,0.9066183136899366,57,103,
13.0,0.9066183136899366,64,103,
13.0,0.0,67,82,
13.0,2.379873073436084,81,84,
13.0,2.379873073436084,88,84,
13.0,1.359927470534905,86,81,
13.0,0.9066183136899366,66,120,
13.0,0.9066183136899366,54,120,
13.0,0.6799637352674525,52,112,
13.0,0.6799637352674525,57,112,
13.0,0.6799637352674525,62,112,
13.0,0.6799637352674525,64,112,
13.0,0.6799637352674525,52,112,
13.0,0.6799637352674525,57,112,
13.0,0.6799637352674525,62,112,
13.0,0.6799637352674525,64,112,
13.0,0.0,49,92,
13.0,0.0,36,92,
13.0,0.0,69,71,
13.25,0.0,82,40,
13.5,0.0,42,92,
13.5,0.16999093381686312,69,61,
13.75,0.0,82,40,
14.0,0.22665457842248415,52,102,
14.0,0.22665457842248415,57,102,
14.0,0.22665457842248415,62,102,
14.0,0.22665457842248415,64,102,
14.0,0.22665457842248415,52,102,
14.0,0.22665457842248415,57,102,
14.0,0.22665457842248415,62,102,
14.0,0.22665457842248415,64,102,
14.0,0.0,46,106,
14.0,0.0,38,106,
14.0,0.16999093381686312,69,69,
14.25,0.0,82,40,
14.5,1.5865820489573892,33,110,
14.5,0.6799637352674525,64,120,
14.5,0.6799637352674525,52,120,
14.5,1.0199456029011786,64,112,
14.5,1.0199456029011786,61,112,
14.5,1.0199456029011786,57,112,
14.5,1.0199456029011786,52,112,
14.5,1.0199456029011786,64,112,
14.5,1.0199456029011786,61,112,
14.5,1.0199456029011786,57,112,
14.5,1.0199456029011786,52,112,
14.5,0.0,44,64,
14.5,0.0,49,64,
14.5,0.0,36,64,
14.5,0.16999093381686312,69,69,
14.75,0.0,82,40,
15.0,0.6799637352674525,61,85,
15.0,0.33998186763372623,64,98,
15.0,0.33998186763372623,61,98,
15.0,0.33998186763372623,57,92,
15.0,0.9066183136899366,45,107,
15.0,1.1332728921124209,85,93,
15.0,0.0,42,92,
15.0,0.16999093381686312,69,72,
15.25,0.0,82,40,
15.5,0.16999093381686312,66,110,
15.5,0.16999093381686312,54,110,
15.5,0.0,46,106,
15.5,0.0,36,106,
15.5,0.0,69,67,
15.75,0.16999093381686312,82,40,
16.0,0.0,69,108,
16.0,0.0,61,108,
16.0,0.0,57,108,
16.0,0.6799637352674525,52,102,
16.0,0.6799637352674525,57,102,
16.0,0.6799637352674525,61,102,
16.0,0.6799637352674525,64,102,
16.0,0.6799637352674525,52,102,
16.0,0.6799637352674525,57,102,
16.0,0.6799637352674525,61,102,
16.0,0.6799637352674525,64,102,
16.0,0.0,54,113,
16.0,0.0,38,113,
16.0,0.0,69,72,
16.25,0.16999093381686312,54,115,
16.25,0.16999093381686312,42,115,
16.25,0.0,38,92,
16.25,0.16999093381686312,82,40,
16.5,0.16999093381686312,56,120,
16.5,0.16999093381686312,44,120,
16.5,0.0,41,106,
16.5,0.0,69,72,
16.75,0.16999093381686312,57,115,
16.75,0.16999093381686312,45,115,
16.75,0.0,82,40,
17.0,0.5099728014505893,59,62,
17.0,0.5099728014505893,66,62,
17.0,0.5099728014505893,62,62,
17.0,0.5099728014505893,47,59,
17.0,1.0199456029011786,35,110,
17.0,0.5099728014505893,35,104,
17.0,0.5099728014505893,66,104,
17.0,0.5099728014505893,47,104,
17.0,0.6799637352674525,59,101,
17.0,0.6799637352674525,62,101,
17.0,0.6799637352674525,90,87,
17.0,0.6799637352674525,86,87,
17.0,0.6799637352674525,83,87,
17.0,2.379873073436084,59,120,
17.0,2.379873073436084,47,120,
17.0,0.6799637352674525,50,110,
17.0,0.6799637352674525,59,110,
17.0,0.6799637352674525,62,110,
17.0,0.6799637352674525,66,120,
17.0,0.6799637352674525,50,110,
17.0,0.6799637352674525,59,110,
17.0,0.6799637352674525,62,110,
17.0,0.6799637352674525,66,120,
17.0,0.0,49,99,
17.0,0.0,36,99,
17.0,0.0,69,74,
17.25,0.0,82,40,
17.5,0.0,42,92,
17.5,0.0,69,71,
17.75,0.16999093381686312,82,40,
18.0,0.33998186763372623,50,100,
18.0,0.33998186763372623,59,100,
18.0,0.33998186763372623,62,100,
18.0,0.22665457842248415,66,110,
18.0,0.33998186763372623,50,100,
18.0,0.33998186763372623,59,100,
18.0,0.33998186763372623,62,100,
18.0,0.22665457842248415,66,110,
18.0,0.0,46,106,
18.0,0.0,38,106,
18.0,0.16999093381686312,69,74,
18.25,0.16999093381686312,82,40,
18.5,0.6799637352674525,67,62,
18.5,0.6799637352674525,59,62,
18.5,0.6799637352674525,62,62,
18.5,0.9066183136899366,43,65,
18.5,1.5865820489573892,31,110,
18.5,1.0199456029011786,31,101,
18.5,1.0199456029011786,43,101,
18.5,1.189936536718042,62,109,
18.5,1.189936536718042,59,109,
18.5,1.189936536718042,67,109,
18.5,1.359927470534905,86,89,
18.5,1.359927470534905,83,89,
18.5,1.359927470534905,91,89,
18.5,1.0199456029011786,67,112,
18.5,1.0199456029011786,62,112,
18.5,1.0199456029011786,59,112,
18.5,1.0199456029011786,50,112,
18.5,1.0199456029011786,67,112,
18.5,1.0199456029011786,62,112,
18.5,1.0199456029011786,59,112,
18.5,1.0199456029011786,50,112,
18.5,0.0,44,64,
18.5,0.0,49,64,
18.5,0.0,36,64,
18.5,0.0,69,66,
18.75,0.16999093381686312,82,40,
19.0,0.0,42,106,
19.0,0.0,69,75,
19.25,0.0,82,40,
