Start,Duration,Pitch,Velocity,Instrument
1.0,0.0,36,106,
1.0,0.0,38,106,
2.0,0.46001686728513375,62,125,
2.0,0.46001686728513375,55,125,
2.0,0.46001686728513375,48,125,
2.0,0.46001686728513375,36,125,
2.0,0.6900253009277006,36,110,
2.0,0.7666947788085563,74,86,
2.0,0.7666947788085563,62,86,
2.0,3.5267959825193587,67,82,
2.0,3.5267959825193587,55,82,
2.0,0.7666947788085563,86,117,
2.0,0.0,74,117,
2.0,0.613355823046845,74,117,
2.0,0.6900253009277006,72,120,
2.0,0.0,57,99,
2.0,0.0,36,99,
2.0,0.6900253009277006,50,106,
2.0,0.6900253009277006,55,106,
2.0,0.6900253009277006,60,106,
2.0,0.6900253009277006,64,106,
2.0,0.6900253009277006,43,108,
2.0,0.6900253009277006,48,108,
3.0,0.0,38,78,
3.5,0.48999591670069415,60,120,
3.5,0.48999591670069415,55,120,
3.5,0.3674969375255206,36,122,
3.5,0.3674969375255206,48,122,
3.5,0.7349938750510412,36,110,
3.5,0.7349938750510412,60,84,
3.5,3.0624744793793384,72,96,
3.5,0.6533278889342589,84,115,
3.5,0.6533278889342589,72,115,
3.5,0.7349938750510412,72,120,
3.5,0.0,57,99,
3.5,0.0,36,99,
3.5,0.7349938750510412,64,106,
3.5,0.7349938750510412,60,106,
3.5,0.7349938750510412,55,106,
3.5,0.7349938750510412,50,106,
3.5,0.7349938750510412,48,108,
3.5,0.7349938750510412,43,108,
4.5,0.0,38,78,
5.0,1.56,60,118,
5.0,1.56,62,118,
5.0,1.92,48,120,
5.0,1.56,55,124,
5.0,1.92,36,124,
5.0,1.56,67,120,
5.0,2.4,36,110,
5.0,2.28,79,112,
5.0,2.4,62,99,
5.0,2.4,91,116,
5.0,2.4,79,116,
5.0,2.4,79,120,
5.0,0.0,57,99,
5.0,0.0,36,99,
5.0,2.4,50,106,
5.0,2.4,55,106,
5.0,2.4,60,106,
5.0,2.4,64,106,
5.0,2.4,43,108,
5.0,2.4,48,108,
8.0,0.0,38,106,
8.25,0.0,38,92,
8.5,0.0,45,106,
9.0,0.0,45,106,
9.25,0.0,45,92,
9.5,0.0,41,106,
10.0,0.46001686728513375,62,126,
10.0,0.46001686728513375,55,126,
10.0,0.46001686728513375,41,126,
10.0,0.46001686728513375,29,126,
10.0,0.6900253009277006,29,110,
10.0,0.7666947788085563,62,59,
10.0,0.7666947788085563,74,59,
10.0,3.5651307214597865,67,72,
10.0,3.5651307214597865,57,72,
10.0,0.7666947788085563,86,109,
10.0,0.613355823046845,74,119,
10.0,0.6900253009277006,72,120,
10.0,0.0,57,99,
10.0,0.0,36,99,
10.0,0.6900253009277006,50,105,
10.0,0.6900253009277006,55,105,
10.0,0.6900253009277006,60,105,
10.0,0.613355823046845,64,110,
10.0,0.6900253009277006,41,108,
10.0,0.6900253009277006,48,108,
11.0,0.0,45,78,
11.5,0.35249882500391666,60,127,
11.5,0.35249882500391666,57,127,
11.5,0.35249882500391666,41,127,
11.5,0.35249882500391666,29,127,
11.5,0.7049976500078333,29,110,
11.5,0.7049976500078333,60,87,
11.5,2.9766567444775185,72,90,
11.5,0.6266645777847407,72,110,
11.5,0.6266645777847407,84,110,
11.5,0.0,84,109,
11.5,0.7049976500078333,72,120,
11.5,0.0,57,99,
11.5,0.0,36,99,
11.5,0.7049976500078333,64,105,
11.5,0.7049976500078333,60,105,
11.5,0.7049976500078333,55,105,
11.5,0.7049976500078333,50,110,
11.5,0.7049976500078333,48,108,
11.5,0.7049976500078333,41,108,
12.5,0.0,41,78,
13.0,1.0966630111232964,41,127,
13.0,1.0966630111232964,60,127,
13.0,1.0966630111232964,55,127,
13.0,1.0966630111232964,29,127,
13.0,2.3499921666927777,29,110,
13.0,2.232492558358139,79,105,
13.0,2.232492558358139,62,105,
13.0,2.3499921666927777,91,113,
13.0,2.3499921666927777,79,113,
13.0,2.3499921666927777,79,120,
13.0,0.0,57,99,
13.0,0.0,36,99,
13.0,2.3499921666927777,50,106,
13.0,2.3499921666927777,55,106,
13.0,2.3499921666927777,60,106,
13.0,2.3499921666927777,64,106,
13.0,2.3499921666927777,41,108,
13.0,2.3499921666927777,48,108,
15.0,0.0,46,106,
15.5,0.0,38,106,
16.0,0.0,48,106,
16.25,0.0,48,92,
16.5,0.0,45,106,
16.75,0.0,45,92,
17.0,0.0,45,106,
17.25,0.0,45,92,
17.5,0.0,41,106,
17.75,0.0,41,92,
18.0,0.450011250281257,62,122,
18.0,0.450011250281257,55,122,
18.0,0.450011250281257,36,124,
18.0,0.450011250281257,48,124,
18.0,0.6750168754218855,36,110,
18.0,0.6750168754218855,74,93,
18.0,0.6750168754218855,62,93,
18.0,3.4875871896797417,67,88,
