Start,Duration,Pitch,Velocity,Instrument
1.0,0.8599684678228465,48,104,Flute
1.0,0.8599684678228465,52,104,Flute
1.0,0.8599684678228465,55,104,Flute
1.0,0.8599684678228465,60,104,Flute
1.0,0.8599684678228465,64,110,Flute
2.0,0.0,52,50,Flute
2.0,0.0,55,50,Flute
2.0,0.0,60,50,Flute
2.0,0.0,64,50,Flute
2.5,0.8599684678228465,48,110,Flute
2.5,1.0749605847785582,52,100,Flute
2.5,1.719936935645693,55,100,Flute
2.5,1.5049448186899814,60,105,Flute
2.5,1.2899527017342698,65,110,Flute
3.5,1.274968125796855,48,110,Flute
3.75,1.062473438164046,52,95,Flute
4.0,0.8599684678228465,65,110,Flute
4.25,0.5733123118818977,60,95,Flute
4.5,0.42998423391142326,55,90,Flute
5.0,0.8599684678228465,48,104,Flute
5.0,0.8599684678228465,52,104,Flute
5.0,0.8599684678228465,59,104,Flute
5.0,0.8599684678228465,64,104,Flute
5.0,0.8599684678228465,67,110,Flute
6.0,0.0,48,50,Flute
6.0,0.0,52,50,Flute
6.0,0.0,59,50,Flute
6.0,0.0,64,50,Flute
6.0,0.0,67,50,Flute
6.5,0.8499787505312367,48,110,Flute
6.5,1.062473438164046,52,100,Flute
6.5,1.6999575010624735,55,100,Flute
6.5,1.4166312508853947,60,105,Flute
6.5,1.274968125796855,65,110,Flute
7.5,1.2899527017342698,48,110,Flute
8.0,0.8599684678228465,65,120,Flute
8.5,0.42998423391142326,55,90,Flute
9.0,0.8599684678228465,48,104,Flute
9.0,0.8599684678228465,52,104,Flute
9.0,0.8599684678228465,55,104,Flute
9.0,0.8599684678228465,60,104,Flute
9.0,0.8599684678228465,64,110,Flute
10.0,0.0,52,50,Flute
10.0,0.0,55,50,Flute
10.0,0.0,60,50,Flute
10.0,0.0,64,50,Flute
10.5,0.8499787505312367,48,110,Flute
10.5,1.062473438164046,52,100,Flute
10.5,1.6999575010624735,55,100,Flute
10.5,1.4874628134296644,60,105,Flute
10.5,1.274968125796855,65,110,Flute
11.5,1.2899527017342698,48,110,Flute
11.75,1.0749605847785582,52,95,Flute
12.0,0.8599684678228465,65,110,Flute
12.25,0.6449763508671349,60,95,Flute
12.5,0.42998423391142326,55,90,Flute
13.0,0.8499787505312367,48,104,Flute
13.0,0.8499787505312367,52,104,Flute
13.0,0.8499787505312367,59,104,Flute
13.0,0.8499787505312367,64,104,Flute
13.0,0.8499787505312367,67,110,Flute
14.0,0.0,48,50,Flute
14.0,0.0,52,50,Flute
14.0,0.0,59,50,Flute
14.0,0.0,64,50,Flute
14.0,0.0,67,50,Flute
14.5,0.8599684678228465,48,110,Flute
14.5,1.0749605847785582,52,100,Flute
14.5,1.719936935645693,55,100,Flute
14.5,1.5049448186899814,60,105,Flute
14.5,1.2899527017342698,65,110,Flute
15.5,1.2899527017342698,48,110,Flute
16.0,0.8599684678228465,65,110,Flute
16.5,0.42998423391142326,55,90,Flute
17.0,0.8499787505312367,48,104,Flute
17.0,0.8499787505312367,52,104,Flute
17.0,0.8499787505312367,55,104,Flute
17.0,0.8499787505312367,60,104,Flute
