Start,Duration,Pitch,Velocity,Instrument
4.0,4.520547945205479,74,85,
4.0,14.383561643835616,81,90,
4.0,6.575342465753424,62,80,
4.0,9.863013698630137,86,110,
4.5,0.410958904109589,69,106,
5.0,0.410958904109589,66,113,
5.5,0.410958904109589,62,109,
6.0,2.8767123287671232,55,80,
6.0,0.410958904109589,67,117,
6.5,0.410958904109589,66,105,
7.0,0.410958904109589,62,113,
7.5,0.410958904109589,57,105,
8.0,3.287671232876712,79,80,
8.0,0.410958904109589,67,116,
8.5,0.410958904109589,58,105,
9.0,0.410958904109589,65,119,
9.5,2.054794520547945,57,82,
9.5,2.054794520547945,72,82,
9.5,2.054794520547945,64,117,
12.0,7.808219178082191,78,85,
12.0,1.643835616438356,74,85,
12.0,1.643835616438356,50,110,
12.5,0.410958904109589,57,98,
13.0,0.410958904109589,66,127,
13.0,0.273972602739726,57,105,
13.0,0.273972602739726,62,105,
13.0,0.273972602739726,64,105,
13.333333333333334,0.2054794520547945,64,95,
13.333333333333334,0.2054794520547945,62,95,
13.333333333333334,0.2054794520547945,57,95,
13.5,0.410958904109589,64,127,
13.5,0.821917808219178,57,95,
13.5,1.2328767123287672,62,102,
13.5,1.2328767123287672,64,102,
14.0,1.643835616438356,72,85,
14.0,0.410958904109589,67,127,
14.0,1.643835616438356,48,110,
14.5,0.410958904109589,66,127,
14.5,0.410958904109589,57,98,
15.0,0.410958904109589,64,127,
15.0,0.273972602739726,57,105,
15.0,0.273972602739726,62,105,
15.0,0.273972602739726,64,105,
15.333333333333334,0.2054794520547945,64,95,
15.333333333333334,0.2054794520547945,62,95,
15.333333333333334,0.2054794520547945,57,95,
15.5,0.410958904109589,62,127,
15.5,0.821917808219178,57,95,
15.5,1.2328767123287672,62,102,
15.5,1.2328767123287672,64,102,
16.0,1.643835616438356,71,85,
16.0,0.273972602739726,64,127,
16.0,1.643835616438356,47,110,
16.333333333333332,0.2054794520547945,62,127,
16.5,0.273972602739726,62,127,
16.5,0.410958904109589,57,98,
16.75,0.410958904109589,62,127,
17.0,0.273972602739726,57,105,
17.0,0.273972602739726,62,105,
17.0,0.273972602739726,64,105,
17.333333333333332,0.2054794520547945,59,127,
17.333333333333332,0.2054794520547945,64,95,
17.333333333333332,0.2054794520547945,62,95,
17.333333333333332,0.2054794520547945,57,95,
17.5,1.643835616438356,62,127,
17.5,0.821917808219178,57,95,
17.5,1.2328767123287672,62,102,
17.5,1.2328767123287672,64,102,
18.0,1.643835616438356,69,85,
18.0,1.643835616438356,45,110,
18.5,0.410958904109589,57,98,
19.0,0.273972602739726,57,105,
19.0,0.273972602739726,62,105,
19.0,0.273972602739726,64,105,
19.333333333333332,0.2054794520547945,64,95,
19.333333333333332,0.2054794520547945,62,95,
19.333333333333332,0.2054794520547945,57,95,
19.5,0.410958904109589,57,100,
19.5,0.410958904109589,62,100,
19.5,0.410958904109589,64,100,
20.0,6.575342465753424,67,80,
20.0,2.054794520547945,43,115,
20.5,0.821917808219178,57,100,
21.0,0.410958904109589,62,127,
21.0,0.410958904109589,62,105,
21.5,5.342465753424658,74,80,
21.5,5.342465753424658,79,80,
21.5,0.410958904109589,62,127,
21.5,1.2328767123287672,57,105,
21.5,1.2328767123287672,62,105,
21.5,1.2328767123287672,64,105,
22.0,0.410958904109589,62,127,
22.5,0.2054794520547945,61,127,
22.5,1.2328767123287672,43,100,
22.75,1.095890410958904,59,127,
23.0,0.821917808219178,50,80,
23.0,0.273972602739726,57,105,
23.0,0.273972602739726,62,105,
23.0,0.273972602739726,64,105,
23.333333333333332,0.2054794520547945,64,95,
23.333333333333332,0.2054794520547945,62,95,
23.333333333333332,0.2054794520547945,57,95,
23.5,0.410958904109589,57,100,
23.5,0.410958904109589,62,100,
23.5,0.410958904109589,64,100,
24.0,3.287671232876712,70,75,
24.0,2.054794520547945,43,115,
24.5,0.821917808219178,58,100,
25.0,0.273972602739726,62,127,
25.0,0.410958904109589,62,105,
25.333333333333332,0.273972602739726,62,127,
25.5,1.2328767123287672,58,105,
25.5,1.2328767123287672,62,105,
25.5,1.2328767123287672,64,105,
25.75,0.2054794520547945,62,127,
26.0,0.410958904109589,65,127,
26.5,0.273972602739726,64,127,
26.5,1.2328767123287672,43,100,
26.75,0.547945205479452,62,127,
27.0,0.821917808219178,50,80,
27.0,0.273972602739726,58,105,
27.0,0.273972602739726,62,105,
27.0,0.273972602739726,64,105,
27.333333333333332,0.2054794520547945,64,95,
27.333333333333332,0.2054794520547945,62,95,
27.333333333333332,0.2054794520547945,58,95,
27.5,0.410958904109589,57,127,
27.5,0.410958904109589,58,95,
27.5,0.410958904109589,62,95,
27.5,0.410958904109589,64,95,
28.0,6.575342465753424,69,90,
28.0,5.7534246575342465,81,88,
28.0,1.2328767123287672,76,97,
28.0,0.410958904109589,57,127,
28.0,2.054794520547945,50,115,
28.5,0.2054794520547945,66,127,
28.5,0.821917808219178,57,100,
28.75,1.4383561643835616,66,127,
29.0,0.410958904109589,62,105,
29.5,2.054794520547945,74,86,
29.5,1.2328767123287672,57,105,
29.5,1.2328767123287672,62,105,
29.5,1.2328767123287672,64,105,
31.0,0.821917808219178,69,127,
31.0,0.821917808219178,50,80,
31.0,0.273972602739726,57,105,
31.0,0.273972602739726,62,105,
31.0,0.273972602739726,64,105,
31.333333333333332,0.2054794520547945,64,95,
31.333333333333332,0.2054794520547945,62,95,
31.333333333333332,0.2054794520547945,57,95,
31.5,0.410958904109589,57,100,
31.5,0.410958904109589,62,100,
31.5,0.410958904109589,64,100,
32.0,1.2328767123287672,76,95,
32.0,0.273972602739726,67,127,
32.0,2.054794520547945,50,115,
32.333333333333336,0.2054794520547945,66,127,
32.5,0.410958904109589,57,100,
32.666666666666664,1.8493150684931505,62,127,
33.0,0.410958904109589,57,110,
33.0,0.410958904109589,62,110,
33.0,0.410958904109589,67,110,
33.5,3.698630136986301,74,82,
33.5,2.054794520547945,57,108,
33.5,2.054794520547945,62,108,
33.5,1.2328767123287672,66,115,
34.5,1.2328767123287672,50,100,
35.0,4.10958904109589,60,87,
35.0,4.10958904109589,72,87,
35.0,4.10958904109589,84,87,
35.0,0.821917808219178,79,104,
36.0,7.808219178082191,81,90,
36.0,1.643835616438356,78,85,
36.0,1.643835616438356,50,110,
36.5,0.410958904109589,57,98,
37.0,0.410958904109589,66,127,
37.0,0.273972602739726,57,105,
37.0,0.273972602739726,62,105,
37.0,0.273972602739726,64,105,
37.333333333333336,0.2054794520547945,64,95,
37.333333333333336,0.2054794520547945,62,95,
37.333333333333336,0.2054794520547945,57,95,
37.5,0.410958904109589,64,127,
37.5,0.821917808219178,57,95,
37.5,1.2328767123287672,62,102,
37.5,1.2328767123287672,64,102,
38.0,1.643835616438356,76,82,
38.0,1.643835616438356,72,82,
38.0,0.410958904109589,67,127,
38.0,1.643835616438356,48,110,
38.5,0.410958904109589,66,127,
38.5,0.410958904109589,57,98,
39.0,0.410958904109589,64,127,
39.0,0.273972602739726,57,105,
39.0,0.273972602739726,62,105,
39.0,0.273972602739726,64,105,
39.333333333333336,0.2054794520547945,64,95,
39.333333333333336,0.2054794520547945,62,95,
39.333333333333336,0.2054794520547945,57,95,
39.5,0.410958904109589,62,127,
39.5,0.821917808219178,57,95,
39.5,1.2328767123287672,62,102,
39.5,1.2328767123287672,64,102,
40.0,1.643835616438356,71,82,
40.0,1.643835616438356,74,82,
40.0,0.273972602739726,64,127,
40.0,1.643835616438356,47,110,
40.333333333333336,0.2054794520547945,62,127,
40.5,2.2602739726027394,62,127,
40.5,0.410958904109589,57,98,
41.0,0.273972602739726,57,105,
41.0,0.273972602739726,62,105,
41.0,0.273972602739726,64,105,
41.0,0.410958904109589,83,110,
41.333333333333336,0.2054794520547945,64,95,
41.333333333333336,0.2054794520547945,62,95,
41.333333333333336,0.2054794520547945,57,95,
41.5,0.821917808219178,57,95,
41.5,1.2328767123287672,62,102,
41.5,1.2328767123287672,64,102,
41.5,0.410958904109589,81,105,
42.0,1.643835616438356,69,82,
42.0,1.643835616438356,73,82,
42.0,1.643835616438356,45,110,
42.0,0.410958904109589,79,105,
42.5,0.410958904109589,57,98,
42.5,0.410958904109589,78,100,
43.0,0.273972602739726,57,105,
43.0,0.273972602739726,62,105,
43.0,0.273972602739726,64,105,
43.0,0.410958904109589,76,100,
43.333333333333336,0.2054794520547945,64,95,
43.333333333333336,0.2054794520547945,62,95,
43.333333333333336,0.2054794520547945,57,95,
43.5,0.410958904109589,57,100,
43.5,0.410958904109589,62,100,
43.5,0.410958904109589,64,100,
43.5,0.410958904109589,74,102,
44.0,6.575342465753424,67,80,
44.0,6.575342465753424,74,80,
44.0,2.054794520547945,43,115,
44.0,1.2328767123287672,81,100,
44.5,2.054794520547945,50,100,
45.0,0.2054794520547945,58,127,
