Start,Duration,Pitch,Velocity,Instrument
4.0,0.0,42,114,
4.0,0.0,36,114,
4.5,0.0,42,92,
4.5,0.0,70,92,
5.5,0.12396694214876033,76,95,
5.5,0.12396694214876033,67,95,
5.5,0.12396694214876033,71,95,
5.5,0.0,42,92,
5.5,0.0,70,92,
6.0,0.0,42,114,
6.0,0.0,36,114,
6.5,0.12396694214876033,74,93,
6.5,0.12396694214876033,64,93,
6.5,0.12396694214876033,71,93,
6.5,0.0,42,92,
6.5,0.0,70,92,
7.5,0.24793388429752067,74,95,
7.5,0.24793388429752067,69,95,
7.5,0.24793388429752067,66,95,
7.5,0.0,42,102,
7.5,0.0,70,102,
7.5,0.0,36,102,
8.0,0.0,42,114,
8.0,0.0,36,114,
8.5,0.12396694214876033,74,95,
8.5,0.12396694214876033,69,95,
8.5,0.12396694214876033,66,95,
8.5,0.0,42,92,
8.5,0.0,70,92,
9.0,0.12396694214876033,71,98,
9.0,0.12396694214876033,66,98,
9.5,0.12396694214876033,74,95,
9.5,0.12396694214876033,66,95,
9.5,0.12396694214876033,69,95,
9.5,0.0,42,92,
9.5,0.0,70,92,
10.0,0.371900826446281,69,92,
10.0,0.371900826446281,66,92,
10.0,0.0,42,114,
10.0,0.0,36,114,
10.5,0.0,42,92,
10.5,0.0,70,92,
11.5,0.0,42,92,
11.5,0.0,70,92,
12.0,0.0,42,114,
12.0,0.0,36,114,
12.5,0.0,42,92,
12.5,0.0,70,92,
13.5,0.12396694214876033,76,95,
13.5,0.12396694214876033,67,95,
13.5,0.12396694214876033,71,95,
13.5,0.0,42,92,
13.5,0.0,70,92,
14.0,0.0,42,114,
14.0,0.0,36,114,
14.5,0.12396694214876033,74,93,
14.5,0.12396694214876033,64,93,
14.5,0.12396694214876033,71,93,
14.5,0.0,42,92,
14.5,0.0,70,92,
15.5,0.24793388429752067,74,95,
15.5,0.24793388429752067,69,95,
15.5,0.24793388429752067,66,95,
15.5,0.0,42,102,
15.5,0.0,70,102,
15.5,0.0,36,102,
16.0,0.0,42,114,
16.0,0.0,36,114,
16.5,0.12396694214876033,74,95,
16.5,0.12396694214876033,69,95,
16.5,0.12396694214876033,66,95,
16.5,0.0,42,92,
16.5,0.0,70,92,
17.0,0.12396694214876033,71,98,
17.0,0.12396694214876033,66,98,
17.5,0.12396694214876033,74,95,
17.5,0.12396694214876033,66,95,
17.5,0.12396694214876033,69,95,
17.5,0.0,42,92,
17.5,0.0,70,92,
18.0,0.371900826446281,69,92,
18.0,0.371900826446281,66,92,
18.0,0.0,42,114,
18.0,0.0,36,114,
18.5,0.0,42,92,
18.5,0.0,70,92,
19.5,0.0,42,92,
19.5,0.0,70,92,
20.0,0.0,42,114,
20.0,0.0,36,114,
20.5,0.0,42,92,
20.5,0.0,70,92,
21.5,0.12396694214876033,76,95,
21.5,0.12396694214876033,67,95,
21.5,0.12396694214876033,71,95,
21.5,0.0,42,92,
21.5,0.0,70,92,
22.0,0.0,42,114,
22.0,0.0,36,114,
22.5,0.12396694214876033,74,93,
22.5,0.12396694214876033,64,93,
22.5,0.12396694214876033,71,93,
22.5,0.0,42,92,
22.5,0.0,70,92,
23.5,0.24793388429752067,74,95,
23.5,0.24793388429752067,69,95,
23.5,0.24793388429752067,66,95,
23.5,0.0,42,102,
23.5,0.0,70,102,
23.5,0.0,36,102,
24.0,0.0,42,114,
24.0,0.0,36,114,
24.5,0.12396694214876033,74,95,
24.5,0.12396694214876033,69,95,
24.5,0.12396694214876033,66,95,
24.5,0.0,42,92,
24.5,0.0,70,92,
25.0,0.12396694214876033,71,98,
25.0,0.12396694214876033,66,98,
25.5,0.12396694214876033,74,95,
25.5,0.12396694214876033,66,95,
25.5,0.12396694214876033,69,95,
25.5,0.0,42,92,
25.5,0.0,70,92,
26.0,0.371900826446281,69,92,
26.0,0.371900826446281,66,92,
26.0,0.0,42,114,
26.0,0.0,36,114,
26.5,0.0,42,92,
26.5,0.0,70,92,
27.5,0.0,42,92,
27.5,0.0,70,92,
28.0,0.0,42,114,
28.0,0.0,36,114,
28.5,0.0,42,92,
28.5,0.0,70,92,
29.5,0.12396694214876033,76,95,
29.5,0.12396694214876033,67,95,
29.5,0.12396694214876033,71,95,
29.5,0.0,42,92,
29.5,0.0,70,92,
30.0,0.0,42,114,
30.0,0.0,36,114,
30.5,0.12396694214876033,74,93,
30.5,0.12396694214876033,64,93,
30.5,0.12396694214876033,71,93,
30.5,0.0,42,92,
30.5,0.0,70,92,
31.5,0.24793388429752067,74,95,
31.5,0.24793388429752067,69,95,
31.5,0.24793388429752067,66,95,
31.5,0.0,42,102,
31.5,0.0,70,102,
31.5,0.0,36,102,
32.0,0.0,42,114,
32.0,0.0,36,114,
32.5,0.12396694214876033,74,95,
32.5,0.12396694214876033,69,95,
32.5,0.12396694214876033,66,95,
32.5,0.0,42,97,
32.5,0.0,70,97,
32.5,0.0,38,97,
33.0,0.12396694214876033,71,98,
33.0,0.12396694214876033,66,98,
33.5,0.12396694214876033,74,95,
33.5,0.12396694214876033,66,95,
33.5,0.12396694214876033,69,95,
33.5,0.0,42,92,
33.5,0.0,70,92,
34.0,0.371900826446281,69,92,
34.0,0.371900826446281,66,92,
34.0,0.0,42,114,
34.0,0.0,36,114,
34.5,0.0,42,97,
34.5,0.0,70,97,
34.5,0.0,38,97,
35.5,0.0,42,92,
35.5,0.0,70,92,
36.0,0.12396694214876033,76,95,
36.0,0.12396694214876033,71,95,
36.0,0.12396694214876033,67,95,
36.0,0.0,42,116,
36.0,0.0,36,116,
36.5,0.12396694214876033,67,90,
36.5,0.12396694214876033,71,90,
36.5,0.12396694214876033,76,90,
36.5,0.0,42,95,
36.5,0.0,70,95,
37.5,0.12396694214876033,74,90,
37.5,0.12396694214876033,71,90,
37.5,0.12396694214876033,67,90,
37.5,0.0,42,100,
37.5,0.0,70,100,
38.0,0.12396694214876033,76,95,
38.0,0.12396694214876033,71,95,
38.0,0.12396694214876033,67,95,
38.0,0.0,42,116,
38.0,0.0,36,116,
38.5,0.12396694214876033,67,90,
38.5,0.12396694214876033,71,90,
38.5,0.12396694214876033,76,90,
38.5,0.0,42,98,
38.5,0.0,70,98,
39.5,0.24793388429752067,69,95,
39.5,0.24793388429752067,66,95,
39.5,0.24793388429752067,74,95,
39.5,0.0,70,108,
39.5,0.0,36,108,
40.0,0.0,42,116,
40.0,0.0,36,116,
40.5,0.12396694214876033,66,90,
40.5,0.12396694214876033,69,90,
40.5,0.12396694214876033,74,90,
40.5,0.0,42,95,
40.5,0.0,70,95,
41.5,0.12396694214876033,71,90,
41.5,0.12396694214876033,66,90,
41.5,0.12396694214876033,69,90,
42.0,0.12396694214876033,66,97,
42.0,0.12396694214876033,74,97,
42.0,0.12396694214876033,69,97,
42.0,0.0,42,116,
42.0,0.0,36,116,
42.5,0.12396694214876033,66,92,
42.5,0.12396694214876033,74,92,
42.5,0.12396694214876033,69,92,
42.5,0.0,42,95,
42.5,0.0,70,95,
43.5,0.24793388429752067,67,95,
43.5,0.24793388429752067,64,95,
43.5,0.24793388429752067,72,95,
44.0,0.0,42,116,
44.0,0.0,36,116,
44.5,0.12396694214876033,64,90,
44.5,0.12396694214876033,67,90,
44.5,0.12396694214876033,72,90,
44.5,0.0,42,95,
44.5,0.0,70,95,
45.5,0.12396694214876033,71,90,
45.5,0.12396694214876033,64,90,
45.5,0.12396694214876033,67,90,
45.5,0.0,42,100,
45.5,0.0,70,100,
46.0,0.12396694214876033,64,97,
46.0,0.12396694214876033,72,97,
46.0,0.12396694214876033,67,97,
46.0,0.0,42,116,
46.0,0.0,36,116,
46.5,0.12396694214876033,64,92,
46.5,0.12396694214876033,72,92,
46.5,0.12396694214876033,67,92,
46.5,0.0,42,98,
46.5,0.0,70,98,
47.5,0.0,70,108,
47.5,0.0,36,108,
48.0,0.12396694214876033,62,95,
48.0,0.12396694214876033,66,95,
48.0,0.12396694214876033,69,95,
48.0,0.0,42,116,
48.0,0.0,36,116,
48.5,0.12396694214876033,66,90,
48.5,0.12396694214876033,62,90,
48.5,0.12396694214876033,69,90,
48.5,0.0,42,95,
48.5,0.0,70,95,
49.5,0.12396694214876033,66,95,
49.5,0.12396694214876033,71,95,
49.5,0.12396694214876033,62,95,
50.0,0.0,42,116,
50.0,0.0,36,116,
50.5,0.24793388429752067,69,95,
50.5,0.24793388429752067,66,95,
50.5,0.24793388429752067,62,95,
50.5,0.0,42,95,
50.5,0.0,70,95,
51.5,0.12396694214876033,66,95,
51.5,0.12396694214876033,71,95,
51.5,0.12396694214876033,62,95,
