Start,Duration,Pitch,Velocity,Instrument
4.0,0.0,35,101,
4.0,0.0,38,101,
5.0,0.0,35,98,
5.0,0.0,38,98,
5.666666666666667,0.0,46,89,
5.666666666666667,0.0,41,89,
6.0,0.0,41,93,
6.0,0.0,35,93,
6.0,0.0,38,93,
7.0,0.0,47,91,
7.0,0.0,35,91,
8.0,0.0,57,91,
8.0,0.0,35,91,
9.0,0.0,42,102,
9.0,0.0,38,102,
9.75,0.0,38,63,
9.75,0.0,38,63,
10.0,0.0,38,72,
10.0,0.0,42,72,
10.0,0.0,35,72,
10.5,0.0,42,75,
10.5,0.0,35,75,
11.0,0.0,42,96,
11.0,0.0,38,96,
12.0,0.0,42,92,
12.0,0.0,35,92,
13.0,0.0,42,102,
13.0,0.0,38,102,
13.75,0.0,38,62,
13.75,0.0,38,62,
14.0,0.0,38,72,
14.0,0.0,42,72,
14.0,0.0,35,72,
14.5,0.0,42,77,
14.5,0.0,35,77,
15.0,0.0,46,99,
15.0,0.0,38,99,
16.0,0.0,57,94,
16.0,0.0,35,94,
17.0,0.8450704225352113,52,106,
17.0,0.8450704225352113,55,106,
17.0,0.8450704225352113,59,106,
17.0,0.8450704225352113,64,106,
17.0,0.0,42,102,
17.0,0.0,38,102,
18.0,0.0,42,89,
18.0,0.0,35,89,
18.5,0.0,46,86,
18.5,0.0,35,86,
19.0,0.0,42,96,
19.0,0.0,38,96,
19.75,0.0,42,67,
19.75,0.0,35,67,
20.0,0.0,42,90,
20.0,0.0,35,90,
20.5,0.0,42,71,
20.5,0.0,35,71,
21.0,0.8450704225352113,52,106,
21.0,0.8450704225352113,55,106,
21.0,0.8450704225352113,59,106,
21.0,0.8450704225352113,64,106,
21.0,0.0,42,102,
21.0,0.0,38,102,
22.0,0.0,42,86,
22.0,0.0,35,86,
22.5,0.0,42,76,
22.5,0.0,35,76,
23.0,0.0,42,96,
23.0,0.0,38,96,
23.333333333333332,0.0,49,83,
23.333333333333332,0.0,35,83,
24.0,0.0,57,80,
24.0,0.0,35,80,
25.0,0.8450704225352113,52,106,
25.0,0.8450704225352113,55,106,
25.0,0.8450704225352113,59,106,
25.0,0.8450704225352113,64,106,
25.0,0.0,42,102,
25.0,0.0,38,102,
26.0,0.0,42,86,
26.0,0.0,35,86,
26.5,0.0,42,76,
26.5,0.0,35,76,
27.0,0.0,42,96,
27.0,0.0,38,96,
28.0,0.0,42,92,
28.0,0.0,35,92,
28.5,0.0,42,64,
28.5,0.0,35,64,
29.0,0.8450704225352113,52,106,
29.0,0.8450704225352113,55,106,
29.0,0.8450704225352113,59,106,
29.0,0.8450704225352113,64,106,
29.0,0.0,42,102,
29.0,0.0,38,102,
30.0,0.0,42,86,
30.0,0.0,35,86,
30.5,0.0,42,76,
30.5,0.0,35,76,
31.0,0.0,46,96,
31.0,0.0,38,96,
31.333333333333332,0.0,49,90,
31.333333333333332,0.0,38,90,
32.0,0.0,57,80,
32.0,0.0,35,80,
33.0,0.6338028169014085,52,106,
33.0,0.6338028169014085,55,106,
33.0,0.6338028169014085,59,106,
33.0,0.6338028169014085,64,106,
33.0,0.0,42,102,
33.0,0.0,38,102,
33.75,0.2112676056338028,52,98,
33.75,0.2112676056338028,55,98,
33.75,0.2112676056338028,59,98,
33.75,0.2112676056338028,64,98,
34.0,0.0,42,86,
34.0,0.0,35,86,
34.333333333333336,0.8450704225352113,52,106,
34.333333333333336,0.8450704225352113,55,106,
34.333333333333336,0.8450704225352113,62,106,
34.333333333333336,0.8450704225352113,64,106,
34.5,0.0,42,76,
34.5,0.0,35,76,
35.0,0.0,42,96,
35.0,0.0,38,96,
36.0,0.0,42,92,
36.0,0.0,35,92,
36.5,0.0,42,64,
36.5,0.0,35,64,
37.0,0.6338028169014085,52,106,
37.0,0.6338028169014085,55,106,
37.0,0.6338028169014085,59,106,
37.0,0.6338028169014085,64,106,
37.0,0.0,42,102,
37.0,0.0,38,102,
37.75,0.2112676056338028,52,98,
37.75,0.2112676056338028,55,98,
37.75,0.2112676056338028,59,98,
37.75,0.2112676056338028,64,98,
38.0,0.0,42,86,
38.0,0.0,35,86,
38.333333333333336,0.8450704225352113,52,106,
38.333333333333336,0.8450704225352113,55,106,
38.333333333333336,0.8450704225352113,61,106,
38.333333333333336,0.8450704225352113,64,106,
38.5,0.0,42,76,
38.5,0.0,35,76,
39.0,0.0,42,96,
39.0,0.0,38,96,
40.0,0.0,42,80,
40.0,0.0,35,80,
41.0,0.6338028169014085,52,106,
41.0,0.6338028169014085,55,106,
41.0,0.6338028169014085,59,106,
41.0,0.6338028169014085,64,106,
41.0,0.0,42,102,
41.0,0.0,38,102,
41.75,0.2112676056338028,52,98,
41.75,0.2112676056338028,55,98,
41.75,0.2112676056338028,59,98,
41.75,0.2112676056338028,64,98,
42.0,0.0,42,86,
42.0,0.0,35,86,
42.333333333333336,0.8450704225352113,52,106,
42.333333333333336,0.8450704225352113,55,106,
42.333333333333336,0.8450704225352113,62,106,
42.333333333333336,0.8450704225352113,64,106,
42.5,0.0,42,76,
42.5,0.0,35,76,
43.0,0.0,46,96,
43.0,0.0,38,96,
44.0,0.0,42,92,
44.0,0.0,35,92,
45.0,0.6338028169014085,52,106,
45.0,0.6338028169014085,55,106,
45.0,0.6338028169014085,59,106,
