Start,Duration,Pitch,Velocity,Instrument
4.0,0.0,51,90,
4.0,0.0,55,90,
4.0,0.0,61,90,
4.0,0.0,66,90,
4.25,0.0,66,90,
4.25,0.0,61,90,
4.25,0.0,55,90,
4.25,0.0,51,90,
4.5,0.0,51,90,
4.5,0.0,55,90,
4.5,0.0,61,90,
4.5,0.0,66,90,
4.75,0.0,36,115,
4.75,0.0,40,115,
4.75,0.0,49,115,
4.75,3.262581564539113,66,102,
4.75,3.262581564539113,61,102,
4.75,3.262581564539113,55,102,
4.75,3.262581564539113,51,102,
12.0,0.0,49,103,
12.0,0.0,36,103,
12.0,0.0,56,103,
12.0,0.30000750018750466,60,102,
12.0,0.30000750018750466,66,102,
12.0,0.30000750018750466,70,102,
12.0,0.30000750018750466,75,102,
12.5,0.0,38,56,
12.5,0.0,42,56,
12.75,0.11250281257031425,75,88,
12.75,0.11250281257031425,70,88,
12.75,0.11250281257031425,66,88,
12.75,0.11250281257031425,60,88,
13.0,0.0,42,107,
13.0,0.0,40,107,
13.0,0.0,56,107,
13.0,0.11500421682128344,60,102,
13.0,0.11500421682128344,66,102,
13.0,0.11500421682128344,70,102,
13.0,0.11500421682128344,75,102,
13.5,0.0,38,56,
13.5,0.0,42,56,
13.5,0.0,66,90,
13.5,0.0,70,90,
13.5,0.0,75,90,
13.75,0.0,75,80,
13.75,0.0,70,80,
13.75,0.0,66,80,
14.0,0.0,40,107,
14.0,0.0,42,107,
14.0,0.0,56,107,
14.0,0.11250281257031425,66,103,
14.0,0.11250281257031425,70,103,
14.0,0.11250281257031425,75,103,
14.5,0.0,36,78,
14.5,0.0,42,78,
14.5,0.11250281257031425,68,103,
14.5,0.11250281257031425,72,103,
14.5,0.11250281257031425,77,103,
15.0,0.0,40,107,
15.0,0.0,42,107,
15.0,0.0,56,107,
15.0,0.11250281257031425,66,103,
15.0,0.11250281257031425,70,103,
15.0,0.11250281257031425,75,103,
15.5,0.0,38,73,
15.5,0.0,36,73,
15.5,0.0,42,73,
15.5,0.0,66,90,
15.5,0.0,70,90,
15.5,0.0,75,90,
15.75,0.0,75,80,
15.75,0.0,70,80,
15.75,0.0,66,80,
16.0,0.0,42,107,
16.0,0.0,36,107,
16.0,0.0,56,107,
16.0,0.3066779115234225,60,102,
16.0,0.3066779115234225,66,102,
16.0,0.3066779115234225,70,102,
16.0,0.3066779115234225,75,102,
