Start,Duration,Pitch,Velocity,Instrument
7.0,0.0,36,92,StringInstrument
7.0,0.0,42,92,StringInstrument
7.75,0.0,36,92,StringInstrument
7.75,0.0,42,92,StringInstrument
9.0,1.6129032258064515,39,105,StringInstrument
9.0,1.6129032258064515,46,105,StringInstrument
9.0,0.0,36,92,StringInstrument
9.0,0.0,49,92,StringInstrument
11.0,0.0,44,87,StringInstrument
11.0,0.0,40,87,StringInstrument
11.0,0.0,40,87,StringInstrument
11.5,0.2150537634408602,39,105,StringInstrument
11.5,0.2150537634408602,46,105,StringInstrument
11.5,0.0,36,99,StringInstrument
11.5,0.0,46,99,StringInstrument
12.25,0.2150537634408602,39,105,StringInstrument
12.25,0.2150537634408602,46,105,StringInstrument
12.25,0.0,36,92,StringInstrument
12.25,0.0,46,92,StringInstrument
14.0,1.6129032258064515,38,105,StringInstrument
14.0,1.6129032258064515,45,105,StringInstrument
14.0,0.0,36,92,StringInstrument
14.0,0.0,57,92,StringInstrument
16.0,0.0,44,87,StringInstrument
16.0,0.0,40,87,StringInstrument
16.0,0.0,40,87,StringInstrument
16.5,0.2150537634408602,38,105,StringInstrument
16.5,0.2150537634408602,45,105,StringInstrument
16.5,0.0,36,99,StringInstrument
16.5,0.0,46,99,StringInstrument
17.25,0.2150537634408602,38,105,StringInstrument
17.25,0.2150537634408602,45,105,StringInstrument
17.25,0.0,36,92,StringInstrument
17.25,0.0,46,92,StringInstrument
19.0,1.6129032258064515,39,105,StringInstrument
19.0,1.6129032258064515,46,105,StringInstrument
19.0,0.0,36,92,StringInstrument
19.0,0.0,49,92,StringInstrument
21.0,0.0,44,87,StringInstrument
21.0,0.0,40,87,StringInstrument
21.0,0.0,40,87,StringInstrument
21.5,0.2150537634408602,39,105,StringInstrument
21.5,0.2150537634408602,46,105,StringInstrument
21.5,0.0,36,99,StringInstrument
21.5,0.0,46,99,StringInstrument
22.25,0.2150537634408602,39,105,StringInstrument
22.25,0.2150537634408602,46,105,StringInstrument
22.25,0.0,36,92,StringInstrument
22.25,0.0,46,92,StringInstrument
24.0,1.6129032258064515,38,105,StringInstrument
24.0,1.6129032258064515,45,105,StringInstrument
24.0,0.0,36,92,StringInstrument
24.0,0.0,57,92,StringInstrument
24.5,0.0,36,85,StringInstrument
24.5,0.0,44,85,StringInstrument
25.5,0.0,44,85,StringInstrument
25.5,0.0,36,85,StringInstrument
26.0,0.0,44,92,StringInstrument
26.0,0.0,40,92,StringInstrument
26.5,0.2150537634408602,38,105,StringInstrument
26.5,0.2150537634408602,45,105,StringInstrument
26.5,0.0,36,99,StringInstrument
26.5,0.0,46,99,StringInstrument
27.25,0.2150537634408602,38,105,StringInstrument
27.25,0.2150537634408602,45,105,StringInstrument
27.25,0.0,36,92,StringInstrument
27.25,0.0,46,92,StringInstrument
27.75,0.0,52,92,StringInstrument
27.75,0.0,36,92,StringInstrument
28.25,0.0,52,92,StringInstrument
28.25,0.0,36,92,StringInstrument
29.0,3.225806451612903,51,95,StringInstrument
29.0,3.225806451612903,63,95,StringInstrument
29.0,3.225806451612903,67,95,StringInstrument
29.0,3.225806451612903,70,95,StringInstrument
29.0,0.0,36,92,StringInstrument
29.0,0.0,57,92,StringInstrument
30.5,0.0,36,85,StringInstrument
30.5,0.0,42,85,StringInstrument
31.0,0.0,40,99,StringInstrument
31.0,0.0,42,99,StringInstrument
31.5,0.0,36,92,StringInstrument
31.5,0.0,42,92,StringInstrument
33.0,0.0,42,99,StringInstrument
33.0,0.0,40,99,StringInstrument
33.5,0.0,40,99,StringInstrument
33.5,0.0,46,99,StringInstrument
34.0,3.225806451612903,55,95,StringInstrument
34.0,3.225806451612903,67,95,StringInstrument
34.0,3.225806451612903,70,95,StringInstrument
34.0,3.225806451612903,74,95,StringInstrument
34.0,0.0,36,69,StringInstrument
34.0,0.0,49,69,StringInstrument
34.0,0.0,44,69,StringInstrument
35.5,0.0,36,85,StringInstrument
35.5,0.0,42,85,StringInstrument
36.0,0.0,40,99,StringInstrument
36.0,0.0,42,99,StringInstrument
36.5,0.0,36,92,StringInstrument
36.5,0.0,42,92,StringInstrument
38.0,0.0,42,99,StringInstrument
38.0,0.0,40,99,StringInstrument
38.5,0.0,40,99,StringInstrument
38.5,0.0,46,99,StringInstrument
39.0,3.225806451612903,51,95,StringInstrument
39.0,3.225806451612903,63,95,StringInstrument
39.0,3.225806451612903,67,95,StringInstrument
39.0,3.225806451612903,70,95,StringInstrument
39.0,0.0,36,69,StringInstrument
39.0,0.0,57,69,StringInstrument
39.0,0.0,44,69,StringInstrument
40.5,0.0,36,85,StringInstrument
40.5,0.0,42,85,StringInstrument
41.0,0.0,40,99,StringInstrument
41.0,0.0,42,99,StringInstrument
41.5,0.0,36,92,StringInstrument
41.5,0.0,42,92,StringInstrument
43.0,0.0,42,99,StringInstrument
43.0,0.0,40,99,StringInstrument
43.5,0.0,40,99,StringInstrument
43.5,0.0,46,99,StringInstrument
44.0,1.6129032258064515,55,95,StringInstrument
44.0,1.6129032258064515,67,95,StringInstrument
44.0,1.6129032258064515,70,95,StringInstrument
44.0,1.6129032258064515,74,95,StringInstrument
44.0,0.0,36,69,StringInstrument
44.0,0.0,49,69,StringInstrument
44.0,0.0,44,69,StringInstrument
45.5,0.0,36,85,StringInstrument
45.5,0.0,42,85,StringInstrument
46.0,0.0,40,92,StringInstrument
46.0,0.0,42,92,StringInstrument
46.0,0.0,40,92,StringInstrument
46.5,0.3225806451612903,55,95,StringInstrument
46.5,0.3225806451612903,67,95,StringInstrument
46.5,0.3225806451612903,70,95,StringInstrument
46.5,0.3225806451612903,74,95,StringInstrument
46.5,0.0,36,92,StringInstrument
46.5,0.0,57,92,StringInstrument
47.25,2.7419354838709675,50,98,StringInstrument
47.25,2.7419354838709675,62,98,StringInstrument
47.25,2.7419354838709675,66,98,StringInstrument
47.25,2.7419354838709675,69,98,StringInstrument
47.25,0.0,49,92,StringInstrument
47.25,0.0,36,92,StringInstrument
50.0,0.0,50,71,StringInstrument
50.0,0.0,50,71,StringInstrument
50.5,0.0,47,57,StringInstrument
50.5,0.0,47,57,StringInstrument
51.0,0.0,43,43,StringInstrument
51.0,0.0,43,43,StringInstrument
51.5,0.4301075268817204,60,97,StringInstrument
51.5,0.4301075268817204,63,97,StringInstrument
51.5,0.4301075268817204,67,97,StringInstrument
52.25,0.4301075268817204,60,115,StringInstrument
52.25,0.4301075268817204,63,115,StringInstrument
52.25,0.4301075268817204,48,115,StringInstrument
52.25,0.4301075268817204,67,115,StringInstrument
53.0,0.16129032258064516,62,82,StringInstrument
53.0,0.16129032258064516,65,82,StringInstrument
53.0,0.16129032258064516,69,82,StringInstrument
53.5,0.16129032258064516,62,107,StringInstrument
53.5,0.16129032258064516,69,107,StringInstrument
53.5,0.16129032258064516,65,107,StringInstrument
54.0,0.16129032258064516,62,97,StringInstrument
54.0,0.16129032258064516,65,97,StringInstrument
54.0,0.16129032258064516,69,97,StringInstrument
54.5,0.4301075268817204,60,97,StringInstrument
54.5,0.4301075268817204,63,97,StringInstrument
54.5,0.4301075268817204,67,97,StringInstrument
55.25,0.4301075268817204,60,115,StringInstrument
55.25,0.4301075268817204,63,115,StringInstrument
55.25,0.4301075268817204,48,115,StringInstrument
55.25,0.4301075268817204,67,115,StringInstrument
56.0,0.16129032258064516,62,82,StringInstrument
56.0,0.16129032258064516,65,82,StringInstrument
56.0,0.16129032258064516,69,82,StringInstrument
56.5,0.16129032258064516,62,95,StringInstrument
56.5,0.16129032258064516,65,95,StringInstrument
56.5,0.16129032258064516,50,95,StringInstrument
56.5,0.16129032258064516,70,95,StringInstrument
57.5,0.4301075268817204,60,97,StringInstrument
57.5,0.4301075268817204,63,97,StringInstrument
57.5,0.4301075268817204,67,97,StringInstrument
58.25,0.4301075268817204,60,115,StringInstrument
58.25,0.4301075268817204,63,115,StringInstrument
58.25,0.4301075268817204,48,115,StringInstrument
58.25,0.4301075268817204,67,115,StringInstrument
59.0,0.16129032258064516,62,82,StringInstrument
59.0,0.16129032258064516,65,82,StringInstrument
59.0,0.16129032258064516,69,82,StringInstrument
59.5,0.16129032258064516,62,107,StringInstrument
59.5,0.16129032258064516,69,107,StringInstrument
59.5,0.16129032258064516,65,107,StringInstrument
60.0,0.16129032258064516,62,97,StringInstrument
60.0,0.16129032258064516,65,97,StringInstrument
60.0,0.16129032258064516,69,97,StringInstrument
60.5,0.4301075268817204,62,97,StringInstrument
60.5,0.4301075268817204,65,97,StringInstrument
60.5,0.4301075268817204,69,97,StringInstrument
61.25,0.4301075268817204,58,115,StringInstrument
61.25,0.4301075268817204,62,115,StringInstrument
61.25,0.4301075268817204,55,115,StringInstrument
61.25,0.4301075268817204,67,115,StringInstrument
63.5,0.4301075268817204,60,97,StringInstrument
63.5,0.4301075268817204,63,97,StringInstrument
63.5,0.4301075268817204,67,97,StringInstrument
64.25,0.4301075268817204,60,115,StringInstrument
64.25,0.4301075268817204,63,115,StringInstrument
64.25,0.4301075268817204,48,115,StringInstrument
64.25,0.4301075268817204,67,115,StringInstrument
65.0,0.16129032258064516,62,82,StringInstrument
65.0,0.16129032258064516,65,82,StringInstrument
65.0,0.16129032258064516,69,82,StringInstrument
65.5,0.16129032258064516,62,107,StringInstrument
65.5,0.16129032258064516,69,107,StringInstrument
65.5,0.16129032258064516,65,107,StringInstrument
66.0,0.16129032258064516,62,97,StringInstrument
66.0,0.16129032258064516,65,97,StringInstrument
66.0,0.16129032258064516,69,97,StringInstrument
66.5,0.4301075268817204,60,97,StringInstrument
66.5,0.4301075268817204,63,97,StringInstrument
66.5,0.4301075268817204,67,97,StringInstrument
67.25,0.4301075268817204,60,115,StringInstrument
67.25,0.4301075268817204,63,115,StringInstrument
67.25,0.4301075268817204,48,115,StringInstrument
67.25,0.4301075268817204,67,115,StringInstrument
68.0,0.16129032258064516,62,82,StringInstrument
68.0,0.16129032258064516,65,82,StringInstrument
68.0,0.16129032258064516,69,82,StringInstrument
68.5,0.16129032258064516,62,92,StringInstrument
68.5,0.16129032258064516,65,92,StringInstrument
68.5,0.16129032258064516,50,92,StringInstrument
68.5,0.16129032258064516,70,92,StringInstrument
69.5,0.4301075268817204,60,97,StringInstrument
69.5,0.4301075268817204,63,97,StringInstrument
69.5,0.4301075268817204,67,97,StringInstrument
70.25,0.4301075268817204,60,115,StringInstrument
70.25,0.4301075268817204,63,115,StringInstrument
70.25,0.4301075268817204,48,115,StringInstrument
70.25,0.4301075268817204,67,115,StringInstrument
71.0,0.16129032258064516,62,82,StringInstrument
71.0,0.16129032258064516,65,82,StringInstrument
71.0,0.16129032258064516,69,82,StringInstrument
71.5,0.16129032258064516,62,107,StringInstrument
71.5,0.16129032258064516,69,107,StringInstrument
71.5,0.16129032258064516,65,107,StringInstrument
72.0,0.16129032258064516,62,97,StringInstrument
72.0,0.16129032258064516,65,97,StringInstrument
72.0,0.16129032258064516,69,97,StringInstrument
72.5,0.4301075268817204,62,97,StringInstrument
72.5,0.4301075268817204,65,97,StringInstrument
72.5,0.4301075268817204,69,97,StringInstrument
73.25,0.4301075268817204,62,115,StringInstrument
73.25,0.4301075268817204,65,115,StringInstrument
73.25,0.4301075268817204,55,115,StringInstrument
73.25,0.4301075268817204,69,115,StringInstrument
74.0,0.4301075268817204,62,95,StringInstrument
74.0,0.4301075268817204,65,95,StringInstrument
75.5,0.4301075268817204,60,103,StringInstrument
75.5,0.4301075268817204,63,103,StringInstrument
75.5,0.4301075268817204,67,103,StringInstrument
76.25,0.4301075268817204,60,108,StringInstrument
76.25,0.4301075268817204,63,108,StringInstrument
76.25,0.4301075268817204,48,108,StringInstrument
76.25,0.4301075268817204,67,108,StringInstrument
77.0,0.16129032258064516,62,92,StringInstrument
77.0,0.16129032258064516,65,92,StringInstrument
77.0,0.16129032258064516,69,92,StringInstrument
77.5,0.2150537634408602,62,105,StringInstrument
77.5,0.2150537634408602,69,105,StringInstrument
77.5,0.2150537634408602,50,105,StringInstrument
77.5,0.2150537634408602,65,105,StringInstrument
78.0,0.2150537634408602,62,97,StringInstrument
78.0,0.2150537634408602,65,97,StringInstrument
78.0,0.2150537634408602,69,97,StringInstrument
78.5,0.4301075268817204,58,103,StringInstrument
78.5,0.4301075268817204,62,103,StringInstrument
78.5,0.4301075268817204,65,103,StringInstrument
79.25,0.4301075268817204,58,108,StringInstrument
79.25,0.4301075268817204,62,108,StringInstrument
79.25,0.4301075268817204,46,108,StringInstrument
79.25,0.4301075268817204,65,108,StringInstrument
81.5,0.4301075268817204,60,107,StringInstrument
81.5,0.4301075268817204,63,107,StringInstrument
81.5,0.4301075268817204,67,107,StringInstrument
82.25,0.4301075268817204,60,108,StringInstrument
82.25,0.4301075268817204,63,108,StringInstrument
82.25,0.4301075268817204,48,108,StringInstrument
82.25,0.4301075268817204,67,108,StringInstrument
83.0,0.2150537634408602,62,94,StringInstrument
83.0,0.2150537634408602,65,94,StringInstrument
83.0,0.2150537634408602,50,94,StringInstrument
83.0,0.2150537634408602,69,94,StringInstrument
83.5,0.16129032258064516,62,107,StringInstrument
83.5,0.16129032258064516,69,107,StringInstrument
83.5,0.16129032258064516,65,107,StringInstrument
84.0,0.16129032258064516,62,97,StringInstrument
84.0,0.16129032258064516,69,97,StringInstrument
84.0,0.16129032258064516,65,97,StringInstrument
84.5,0.4301075268817204,55,98,StringInstrument
84.5,0.4301075268817204,58,98,StringInstrument
84.5,0.4301075268817204,43,98,StringInstrument
84.5,0.4301075268817204,62,98,StringInstrument
85.25,0.4301075268817204,55,102,StringInstrument
85.25,0.4301075268817204,58,102,StringInstrument
85.25,0.4301075268817204,38,102,StringInstrument
85.25,0.4301075268817204,62,102,StringInstrument
86.0,0.4301075268817204,67,104,StringInstrument
86.0,0.4301075268817204,70,104,StringInstrument
86.0,0.4301075268817204,62,104,StringInstrument
86.75,0.4301075268817204,67,111,StringInstrument
86.75,0.4301075268817204,70,111,StringInstrument
86.75,0.4301075268817204,74,111,StringInstrument
87.5,0.4301075268817204,60,107,StringInstrument
87.5,0.4301075268817204,63,107,StringInstrument
87.5,0.4301075268817204,67,107,StringInstrument
88.25,0.4301075268817204,60,108,StringInstrument
88.25,0.4301075268817204,63,108,StringInstrument
88.25,0.4301075268817204,48,108,StringInstrument
88.25,0.4301075268817204,67,108,StringInstrument
89.0,0.2150537634408602,62,96,StringInstrument
89.0,0.2150537634408602,65,96,StringInstrument
89.0,0.2150537634408602,50,96,StringInstrument
89.0,0.2150537634408602,69,96,StringInstrument
89.5,0.16129032258064516,62,107,StringInstrument
89.5,0.16129032258064516,69,107,StringInstrument
89.5,0.16129032258064516,65,107,StringInstrument
90.0,0.16129032258064516,62,97,StringInstrument
90.0,0.16129032258064516,69,97,StringInstrument
90.0,0.16129032258064516,65,97,StringInstrument
90.5,0.4301075268817204,58,97,StringInstrument
90.5,0.4301075268817204,62,97,StringInstrument
90.5,0.4301075268817204,65,97,StringInstrument
91.25,0.4301075268817204,58,115,StringInstrument
91.25,0.4301075268817204,62,115,StringInstrument
91.25,0.4301075268817204,46,115,StringInstrument
91.25,0.4301075268817204,65,115,StringInstrument
93.5,0.4301075268817204,60,97,StringInstrument
93.5,0.4301075268817204,63,97,StringInstrument
93.5,0.4301075268817204,67,97,StringInstrument
94.25,0.4301075268817204,60,115,StringInstrument
94.25,0.4301075268817204,63,115,StringInstrument
94.25,0.4301075268817204,48,115,StringInstrument
94.25,0.4301075268817204,67,115,StringInstrument
95.0,0.16129032258064516,62,85,StringInstrument
95.0,0.16129032258064516,65,85,StringInstrument
95.0,0.16129032258064516,69,85,StringInstrument
95.5,0.16129032258064516,62,107,StringInstrument
95.5,0.16129032258064516,69,107,StringInstrument
95.5,0.16129032258064516,65,107,StringInstrument
96.0,0.16129032258064516,62,97,StringInstrument
96.0,0.16129032258064516,69,97,StringInstrument
96.0,0.16129032258064516,65,97,StringInstrument
96.5,0.3225806451612903,60,100,StringInstrument
96.5,0.3225806451612903,63,100,StringInstrument
96.5,0.3225806451612903,36,100,StringInstrument
96.5,0.3225806451612903,67,100,StringInstrument
98.0,0.3225806451612903,60,108,StringInstrument
98.0,0.3225806451612903,65,108,StringInstrument
98.0,0.3225806451612903,38,108,StringInstrument
98.0,0.3225806451612903,69,108,StringInstrument
98.5,0.16129032258064516,60,106,StringInstrument
98.5,0.16129032258064516,65,106,StringInstrument
98.5,0.16129032258064516,45,106,StringInstrument
98.5,0.16129032258064516,70,106,StringInstrument
98.5,0.16129032258064516,60,100,StringInstrument
98.5,0.16129032258064516,63,100,StringInstrument
98.5,0.16129032258064516,69,100,StringInstrument
98.5,0.0,46,85,StringInstrument
98.5,0.0,36,85,StringInstrument
99.5,0.4301075268817204,60,98,StringInstrument
99.5,0.4301075268817204,63,98,StringInstrument
99.5,0.4301075268817204,48,98,StringInstrument
99.5,0.4301075268817204,67,98,StringInstrument
99.5,0.0,36,78,StringInstrument
99.5,0.0,49,78,StringInstrument
100.25,0.4301075268817204,60,115,StringInstrument
100.25,0.4301075268817204,63,115,StringInstrument
100.25,0.4301075268817204,48,115,StringInstrument
100.25,0.4301075268817204,67,115,StringInstrument
101.0,0.16129032258064516,62,82,StringInstrument
101.0,0.16129032258064516,65,82,StringInstrument
101.0,0.16129032258064516,69,82,StringInstrument
101.5,0.16129032258064516,62,107,StringInstrument
101.5,0.16129032258064516,69,107,StringInstrument
101.5,0.16129032258064516,65,107,StringInstrument
102.0,0.16129032258064516,62,97,StringInstrument
102.0,0.16129032258064516,65,97,StringInstrument
102.0,0.16129032258064516,69,97,StringInstrument
102.5,0.4301075268817204,60,98,StringInstrument
102.5,0.4301075268817204,63,98,StringInstrument
102.5,0.4301075268817204,48,98,StringInstrument
102.5,0.4301075268817204,67,98,StringInstrument
102.5,0.0,36,92,StringInstrument
102.5,0.0,42,92,StringInstrument
103.25,0.4301075268817204,60,115,StringInstrument
103.25,0.4301075268817204,63,115,StringInstrument
103.25,0.4301075268817204,48,115,StringInstrument
103.25,0.4301075268817204,67,115,StringInstrument
104.0,0.16129032258064516,62,82,StringInstrument
104.0,0.16129032258064516,65,82,StringInstrument
104.0,0.16129032258064516,69,82,StringInstrument
104.5,0.16129032258064516,62,95,StringInstrument
104.5,0.16129032258064516,65,95,StringInstrument
104.5,0.16129032258064516,50,95,StringInstrument
104.5,0.16129032258064516,70,95,StringInstrument
104.5,0.0,46,85,StringInstrument
104.5,0.0,36,85,StringInstrument
105.5,0.4301075268817204,60,98,StringInstrument
105.5,0.4301075268817204,63,98,StringInstrument
105.5,0.4301075268817204,48,98,StringInstrument
105.5,0.4301075268817204,67,98,StringInstrument
105.5,0.0,36,78,StringInstrument
105.5,0.0,57,78,StringInstrument
106.25,0.4301075268817204,60,115,StringInstrument
106.25,0.4301075268817204,63,115,StringInstrument
106.25,0.4301075268817204,48,115,StringInstrument
106.25,0.4301075268817204,67,115,StringInstrument
107.0,0.16129032258064516,62,82,StringInstrument
107.0,0.16129032258064516,65,82,StringInstrument
107.0,0.16129032258064516,69,82,StringInstrument
107.5,0.16129032258064516,62,107,StringInstrument
107.5,0.16129032258064516,69,107,StringInstrument
107.5,0.16129032258064516,65,107,StringInstrument
108.0,0.16129032258064516,62,97,StringInstrument
108.0,0.16129032258064516,65,97,StringInstrument
108.0,0.16129032258064516,69,97,StringInstrument
108.5,0.4301075268817204,62,97,StringInstrument
108.5,0.4301075268817204,65,97,StringInstrument
108.5,0.4301075268817204,69,97,StringInstrument
108.5,0.4301075268817204,77,105,StringInstrument
108.5,0.4301075268817204,65,105,StringInstrument
108.5,0.0,36,92,StringInstrument
108.5,0.0,42,92,StringInstrument
109.25,0.4301075268817204,58,115,StringInstrument
109.25,0.4301075268817204,62,115,StringInstrument
109.25,0.4301075268817204,50,115,StringInstrument
109.25,0.4301075268817204,67,115,StringInstrument
109.25,0.16129032258064516,75,95,StringInstrument
109.25,0.16129032258064516,63,95,StringInstrument
109.75,0.2150537634408602,74,95,StringInstrument
109.75,0.2150537634408602,62,95,StringInstrument
110.5,0.6451612903225806,74,105,StringInstrument
110.5,0.6451612903225806,62,105,StringInstrument
111.0,0.0,43,92,StringInstrument
111.0,0.0,47,92,StringInstrument
111.5,0.4301075268817204,60,98,StringInstrument
111.5,0.4301075268817204,63,98,StringInstrument
111.5,0.4301075268817204,48,98,StringInstrument
111.5,0.4301075268817204,67,98,StringInstrument
111.5,0.0,36,78,StringInstrument
111.5,0.0,49,78,StringInstrument
112.25,0.4301075268817204,60,115,StringInstrument
112.25,0.4301075268817204,63,115,StringInstrument
112.25,0.4301075268817204,48,115,StringInstrument
112.25,0.4301075268817204,67,115,StringInstrument
113.0,0.16129032258064516,62,82,StringInstrument
113.0,0.16129032258064516,65,82,StringInstrument
113.0,0.16129032258064516,69,82,StringInstrument
113.5,0.16129032258064516,62,107,StringInstrument
113.5,0.16129032258064516,69,107,StringInstrument
113.5,0.16129032258064516,65,107,StringInstrument
114.0,0.16129032258064516,62,97,StringInstrument
114.0,0.16129032258064516,65,97,StringInstrument
114.0,0.16129032258064516,69,97,StringInstrument
114.5,0.4301075268817204,60,98,StringInstrument
114.5,0.4301075268817204,63,98,StringInstrument
114.5,0.4301075268817204,48,98,StringInstrument
114.5,0.4301075268817204,67,98,StringInstrument
114.5,0.0,36,92,StringInstrument
114.5,0.0,42,92,StringInstrument
115.25,0.4301075268817204,60,115,StringInstrument
115.25,0.4301075268817204,63,115,StringInstrument
115.25,0.4301075268817204,48,115,StringInstrument
115.25,0.4301075268817204,67,115,StringInstrument
116.0,0.16129032258064516,62,82,StringInstrument
116.0,0.16129032258064516,65,82,StringInstrument
116.0,0.16129032258064516,69,82,StringInstrument
116.5,0.16129032258064516,62,95,StringInstrument
116.5,0.16129032258064516,65,95,StringInstrument
116.5,0.16129032258064516,50,95,StringInstrument
116.5,0.16129032258064516,70,95,StringInstrument
116.5,0.0,46,85,StringInstrument
116.5,0.0,36,85,StringInstrument
117.5,0.4301075268817204,60,98,StringInstrument
117.5,0.4301075268817204,63,98,StringInstrument
117.5,0.4301075268817204,48,98,StringInstrument
