3125	3125	m	122.759686	3.694240
3126	3126	m	121.349670	3.694240
3127	3127	m	121.349670	3.694240
3128	3128	m	121.349670	3.694240
3129	3129	m	122.052642	3.694240
3130	3130	m	122.052642	3.694240
3131	3131	m	122.759686	3.694240
3132	3132	m	122.759686	3.694240
3133	3133	m	123.470825	3.694240
3134	3134	m	123.470825	3.694240
3135	3135	m	123.470825	3.694240
3136	3136	m	123.470825	3.694240
3137	3137	m	124.186085	3.694240
3138	3138	m	124.905487	3.694240
3139	3139	m	125.629057	3.694240
3140	3140	m	126.356819	3.694240
3141	3141	m	126.356819	3.694240
3142	3142	m	126.356819	3.694240
3143	3143	m	125.629057	3.694240
3144	3144	m	125.629057	3.694240
3145	3145	m	126.356819	3.694240
3146	3146	m	127.825015	3.694240
3147	3147	m	130.059356	3.694240
3148	3148	m	133.870387	3.694240
3149	3149	m	136.210400	3.694240
3150	3150	m	145.145870	3.694240
3151	3151	m	149.398969	3.694240
3152	3152	m	158.282694	23.070154
3153	3153	m	161.982376	32.934073
3154	3154	m	164.813778	32.747546
3155	3155	m	166.441055	36.515562
3156	3156	m	166.728822	37.819327
3157	3157	m	165.768535	44.401483
3158	3158	m	163.864521	41.633043
3159	3159	m	161.208847	33.343593
3160	3160	m	159.557800	25.920481
3161	3161	m	159.307281	25.741708
3162	3162	m	160.121850	23.057894
3163	3163	m	161.982376	23.372518
3164	3164	m	165.768535	23.372518
3165	3165	m	169.643191	23.372518
3166	3166	m	175.625645	23.372518
3167	3167	m	178.695527	23.372518
3168	3168	m	179.730700	23.372518
3169	3169	m	178.695527	23.372518
3170	3170	m	177.666317	23.372518
3171	3171	m	175.625645	23.372518
3172	3172	m	170.625924	23.372518
3173	3173	m	167.694673	14.702946
3174	3174	m	165.768535	14.683733
3175	3175	m	165.768535	15.086233
3176	3176	m	166.728822	15.726231
3177	3177	m	167.694673	15.519111
3178	3178	m	169.643191	16.633265
3179	3179	m	171.614350	18.295514
3180	3180	m	173.608412	18.949751
3181	3181	m	175.625645	18.173639
3182	3182	m	176.643034	18.488723
3183	3183	m	177.666317	18.488723
3184	3184	m	177.666317	18.488723
3185	3185	m	176.643034	18.488723
3186	3186	m	174.839233	13.838351
3187	3187	m	173.608412	11.362544
3188	3188	m	169.643191	6.917321
3189	3189	m	167.694673	6.917321
3190	3190	m	166.728822	6.917321
3192	3192	m	168.565750	13.257863
3193	3193	m	169.643191	300.000000
3194	3194	m	171.614350	300.000000
3195	3195	m	172.608502	300.000000
3196	3196	m	172.608502	300.000000
3274	3274	m	99.711849	300.000000
3275	3275	m	101.454781	300.000000
3276	3276	m	104.427633	300.000000
3277	3277	m	109.366447	300.000000
3278	3278	m	111.922766	300.000000
3279	3279	m	113.879142	300.000000
3280	3280	m	115.202354	300.000000
3281	3281	m	116.540940	300.000000
3282	3282	m	117.895081	300.000000
3283	3283	m	118.578040	300.000000
3284	3284	m	119.264956	300.000000
3285	3285	m	119.264956	300.000000
3286	3286	m	119.955851	300.000000
3287	3287	m	120.650748	300.000000
3288	3288	m	121.349670	300.000000
3289	3289	m	122.052642	300.000000
3290	3290	m	122.052642	300.000000
3291	3291	m	122.759686	300.000000
3292	3292	m	124.186085	300.000000
3293	3293	m	126.356819	300.000000
3294	3294	m	127.825015	300.000000
3295	3295	m	129.310270	300.000000
3296	3296	m	130.812783	300.000000
3297	3297	m	130.812783	300.000000
3298	3298	m	131.570573	300.000000
3299	3299	m	131.570573	300.000000
3300	3300	m	131.570573	300.000000
3301	3301	m	131.570573	300.000000
3302	3302	m	130.812783	300.000000
3303	3303	m	130.812783	300.000000
3304	3304	m	131.570573	300.000000
3305	3305	m	131.570573	300.000000
3306	3306	m	132.332754	300.000000
3324	3324	m	150.264428	300.000000
3325	3325	m	157.371053	18.312790
3326	3326	m	161.982376	16.587751
3327	3327	m	164.813778	15.869732
3328	3328	m	167.694673	21.954781
3329	3329	m	170.625924	32.524088
3330	3330	m	172.574936	31.959660
3331	3331	m	173.608412	31.959660
3332	3332	m	173.608412	31.959660
3333	3333	m	172.415985	43.115923
3334	3334	m	172.275940	44.002906
3335	3335	m	172.228928	44.196451
3336	3336	m	172.274170	43.903395
3337	3337	m	172.325684	42.884202
3338	3338	m	172.331436	41.313951
3339	3339	m	172.608502	38.505503
3340	3340	m	172.608502	38.505503
3341	3341	m	170.625924	31.518455
3342	3342	m	168.666118	25.230753
3343	3343	m	168.666118	25.230753
3344	3344	m	169.643191	25.230753
3345	3345	m	175.625645	25.230753
3346	3346	m	179.730700	6.110892
3347	3347	m	182.872337	12.820576
3348	3348	m	183.931706	18.909103
3349	3349	m	189.321316	17.747792
3350	3350	m	191.521124	29.084592
3351	3351	m	193.746492	29.320880
3352	3352	m	195.997718	19.166829
3353	3353	m	194.868854	20.226342
3354	3354	m	193.746492	24.773411
3355	3355	m	191.684402	28.210455
3356	3356	m	189.321316	23.966547
3357	3357	m	181.819070	14.540349
3372	3372	m	167.694673	300.000000
3373	3373	m	172.608502	27.759472
3374	3374	m	173.608412	32.482728
3375	3375	m	174.614116	35.834528
3376	3376	m	175.049469	39.264276
3377	3377	m	175.625645	38.401921
3378	3378	m	175.625645	38.432828
3379	3379	m	176.233658	36.001551
3380	3380	m	176.643034	32.947066
3381	3381	m	176.114380	29.972667
3382	3382	m	174.614116	31.947793
3383	3383	m	172.608502	23.514224
3384	3384	m	169.643191	17.136704
3385	3385	m	166.831619	15.244523
3386	3386	m	165.768535	17.264309
3387	3387	m	163.864521	22.638848
3388	3388	m	161.545715	18.557580
3389	3389	m	160.121850	17.199463
3390	3390	m	160.121850	15.284990
3391	3391	m	160.930206	13.954797
3392	3392	m	161.982376	12.728744
3393	3393	m	164.813778	10.286894
3394	3394	m	166.728822	8.244123
3395	3395	m	168.593582	25.486556
3396	3396	m	169.643191	28.748087
3397	3397	m	169.643191	30.730803
3398	3398	m	168.666118	38.991045
3399	3399	m	166.455582	39.900616
3400	3400	m	165.768535	38.873354
3401	3401	m	165.147324	36.895121
3402	3402	m	164.813778	35.058360
3403	3403	m	164.757217	32.193701
3404	3404	m	164.813778	28.911530
3405	3405	m	163.864521	23.223964
3406	3406	m	160.121850	20.957912
3407	3407	m	157.371053	20.957912
3424	3424	m	149.398969	300.000000
3425	3425	m	152.891004	300.000000
3426	3426	m	155.563492	300.000000
3427	3427	m	157.371053	300.000000
3428	3428	m	160.121850	300.000000
3429	3429	m	161.982376	300.000000
3430	3430	m	164.813778	300.000000
3431	3431	m	165.768535	300.000000
3432	3432	m	166.728822	300.000000
3433	3433	m	168.666118	300.000000
3434	3434	m	168.666118	300.000000
3435	3435	m	169.643191	300.000000
3436	3436	m	169.643191	300.000000
3437	3437	m	170.625924	300.000000
3438	3438	m	170.625924	300.000000
3439	3439	m	171.614350	300.000000
3440	3440	m	172.608502	300.000000
3441	3441	m	172.608502	300.000000
3442	3442	m	172.608502	300.000000
3443	3443	m	172.608502	300.000000
3444	3444	m	172.608502	300.000000
3445	3445	m	172.608502	300.000000
3446	3446	m	172.608502	300.000000
3447	3447	m	171.614350	300.000000
3448	3448	m	171.614350	300.000000
3449	3449	m	171.614350	300.000000
3450	3450	m	171.614350	300.000000
3451	3451	m	172.608502	300.000000
3452	3452	m	172.608502	300.000000
3453	3453	m	172.608502	300.000000
3454	3454	m	172.608502	300.000000
3455	3455	m	172.608502	300.000000
3456	3456	m	172.608502	300.000000
3457	3457	m	172.608502	300.000000
3458	3458	m	167.694673	300.000000
3459	3459	m	163.864521	300.000000
3460	3460	m	160.121850	300.000000
3472	3472	m	119.264956	300.000000
3473	3473	m	125.629057	300.000000
3474	3474	m	130.059356	9.521113
3475	3475	m	133.099350	13.159511
3476	3476	m	135.240967	14.231820
3477	3477	m	136.210400	16.123589
3478	3478	m	134.645890	16.770708
3479	3479	m	131.570573	20.578666
3480	3480	m	127.825015	20.578666
3481	3481	m	122.052642	20.578666
3482	3482	m	119.264956	20.578666
3483	3483	m	117.895081	20.578666
3484	3484	m	118.578040	20.578666
3485	3485	m	120.650748	20.578666
3486	3486	m	123.470825	20.578666
3487	3487	m	128.565497	20.578666
3488	3488	m	131.570573	20.578666
3489	3489	m	135.425885	9.390365
3490	3490	m	137.793088	10.056036
3491	3491	m	141.013849	8.007647
3492	3492	m	140.201669	7.764833
3493	3493	m	136.210400	8.145946
3494	3494	m	130.812783	6.268208
3495	3495	m	125.629057	6.268208
3496	3496	m	116.540940	6.268208
3497	3497	m	113.223246	6.268208
3498	3498	m	110.000000	6.268208
3544	3544	m	133.870387	3.789056
3545	3545	m	145.145870	3.789056
3546	3546	m	156.464662	3.789056
3547	3547	m	161.049427	3.789056
3548	3548	m	175.625645	29.926603
3549	3549	m	181.819070	34.269037
3550	3550	m	191.521124	50.251256
3551	3551	m	197.133121	44.614171
3552	3552	m	204.085006	63.294279
3553	3553	m	207.652349	74.370051
3554	3554	m	209.907593	77.622121
3555	3555	m	212.505992	78.567086
3556	3556	m	212.505992	82.164087
3557	3557	m	212.806000	78.727462
3558	3558	m	213.737027	71.847196
3559	3559	m	216.220532	64.741262
3560	3560	m	217.473084	54.516440
3561	3561	m	218.732893	42.098781
3562	3562	m	220.000000	42.098781
3563	3563	m	214.975193	19.838998
3564	3564	m	207.652349	19.838998
3565	3565	m	195.997718	19.838998
3566	3566	m	197.133121	19.838998
3567	3567	m	204.085006	19.838998
3568	3568	m	220.000000	9.686581
3569	3569	m	223.845532	16.000755
3570	3570	m	225.018845	14.085812
3571	3571	m	223.845532	23.712453
3572	3572	m	222.556277	23.614041
3573	3573	m	220.132904	21.060267
3574	3574	m	217.473084	18.154733
3575	3575	m	211.282048	18.154733
3576	3576	m	205.267258	18.154733
3595	3595	m	162.920731	6.181151
3596	3596	m	172.608502	8.552337
3597	3597	m	176.643034	10.311303
3598	3598	m	181.819070	14.332058
3599	3599	m	188.230906	16.506909
3600	3600	m	191.521124	21.989648
3601	3601	m	197.133121	23.951447
3602	3602	m	200.578947	18.292592
3603	3603	m	205.267258	21.631789
3604	3604	m	208.855267	33.309785
3605	3605	m	212.493881	35.965084
3606	3606	m	214.730896	42.103204
3607	3607	m	216.220532	46.841953
3608	3608	m	217.089661	50.192804
3609	3609	m	218.732893	50.837652
3610	3610	m	218.732893	50.837652
3611	3611	m	218.732893	50.837652
3612	3612	m	219.544952	42.179133
3613	3613	m	219.819687	38.111051
3614	3614	m	218.732893	34.162546
3615	3615	m	214.975193	32.176132
3616	3616	m	213.737027	32.176132
3617	3617	m	214.975193	31.917520
3618	3618	m	216.220532	36.399537
3619	3619	m	215.601700	47.430015
3620	3620	m	215.413040	51.015799
3621	3621	m	215.254211	51.463386
3622	3622	m	215.061432	51.071557
3623	3623	m	214.975193	48.798809
3624	3624	m	213.737027	44.725598
3625	3625	m	212.505992	39.855210
3626	3626	m	210.065153	28.989446
3627	3627	m	205.267258	19.413284
3628	3628	m	197.133121	19.413284
3629	3629	m	191.521124	19.413284
3630	3630	m	181.819070	19.413284
3631	3631	m	177.666317	19.413284
3632	3632	m	172.608502	12.532163
3633	3633	m	165.768535	14.878373
3634	3634	m	161.982376	17.747786
3635	3635	m	160.121850	18.572214
3636	3636	m	158.282694	18.889651
3637	3637	m	158.282694	18.889651
3638	3638	m	160.121850	18.889651
3639	3639	m	161.982376	18.889651
3640	3640	m	164.813778	18.889651
3641	3641	m	166.728822	18.889651
3642	3642	m	175.625645	17.235626
3643	3643	m	179.730700	15.100614
3644	3644	m	182.872337	23.230308
3645	3645	m	186.068889	37.744833
3646	3646	m	189.321316	49.047535
3647	3647	m	190.418043	52.572598
3648	3648	m	191.250183	57.468369
3649	3649	m	191.239349	61.026080
3650	3650	m	190.418043	64.281011
3651	3651	m	190.418043	64.924391
3652	3652	m	189.907898	65.017607
3653	3653	m	190.418043	65.427409
3654	3654	m	191.085831	64.100155
3655	3655	m	191.237259	62.331971
3656	3656	m	191.315201	60.086787
3657	3657	m	191.375458	57.785579
3658	3658	m	191.521124	55.637115
3659	3659	m	191.521124	55.637115
3660	3660	m	191.294693	50.817394
3661	3661	m	191.148697	48.505813
3662	3662	m	191.101852	46.769094
3663	3663	m	191.201202	45.025321
3664	3664	m	191.328796	43.157919
3665	3665	m	191.330658	41.342002
3666	3666	m	191.110321	39.453510
3667	3667	m	190.418043	36.938151
3668	3668	m	190.418043	34.732966
3669	3669	m	191.144745	32.767838
3670	3670	m	192.630595	30.028041
3671	3671	m	193.746492	27.305677
3672	3672	m	194.868854	24.851576
3673	3673	m	194.868854	20.255863
3674	3674	m	194.868854	20.255863
3675	3675	m	194.868854	20.255863
3676	3676	m	194.868854	20.255863
3677	3677	m	194.868854	20.255863
3678	3678	m	194.868854	20.255863
3679	3679	m	194.868854	20.255863
3680	3680	m	195.384979	25.046773
3681	3681	m	194.868854	26.443497
3682	3682	m	194.269745	25.804663
3683	3683	m	194.127289	24.585373
3684	3684	m	193.746492	23.380127
3685	3685	m	194.060760	21.764945
3686	3686	m	191.521124	20.466278
3687	3687	m	189.321316	20.466278
3688	3688	m	189.321316	20.466278
3689	3689	m	190.418043	18.845247
3690	3690	m	193.746492	19.753723
3691	3691	m	194.868854	15.566376
3692	3692	m	196.087463	17.760935
3693	3693	m	196.156601	19.841422
3694	3694	m	196.175110	20.724467
3695	3695	m	196.066208	21.154302
3696	3696	m	197.133121	20.676225
3697	3697	m	197.133121	19.525233
3698	3698	m	195.543198	17.740174
3699	3699	m	194.868854	15.736835
3700	3700	m	193.746492	14.752242
3701	3701	m	191.521124	12.183724
3702	3702	m	188.230906	12.183724
3703	3703	m	181.819070	12.183724
3704	3704	m	175.625645	12.183724
3705	3705	m	162.920731	12.183724
3706	3706	m	157.371053	12.183724
3707	3707	m	141.830734	12.183724
3708	3708	m	127.825015	12.183724
3709	3709	m	118.578040	12.183724
3710	3710	m	116.540940	12.183724
3711	3711	m	116.540940	12.183724
3712	3712	m	118.578040	12.183724
3713	3713	m	125.629057	12.183724
3714	3714	m	130.812783	12.183724
3715	3715	m	141.013849	12.183724
3716	3716	m	145.986692	12.183724
3717	3717	m	157.371053	12.183724
3718	3718	m	162.920731	12.183724
3719	3719	m	168.666118	12.183724
3720	3720	m	175.625645	12.183724
3721	3721	m	177.666317	12.183724
3722	3722	m	177.666317	12.183724
3723	3723	m	176.643034	12.183724
3724	3724	m	173.608412	12.183724
3725	3725	m	168.666118	12.183724
3726	3726	m	165.768535	12.183724
3727	3727	m	161.982376	12.183724
3728	3728	m	158.282694	12.183724
3729	3729	m	153.776693	12.183724
3730	3730	m	152.891004	12.183724
3731	3731	m	152.891004	12.183724
3732	3732	m	152.891004	12.183724
3733	3733	m	154.667512	12.183724
3734	3734	m	159.199616	12.183724
3735	3735	m	161.982376	12.183724
3736	3736	m	164.813778	12.183724
3737	3737	m	168.666118	12.183724
3738	3738	m	173.608412	12.183724
3739	3739	m	176.643034	12.183724
3740	3740	m	178.695527	12.183724
3741	3741	m	178.695527	12.183724
3742	3742	m	176.643034	12.183724
3743	3743	m	174.614116	12.183724
3744	3744	m	168.666118	12.183724
3745	3745	m	164.813778	12.183724
3746	3746	m	160.121850	12.183724
3747	3747	m	157.371053	12.183724
3748	3748	m	155.563492	12.183724
3749	3749	m	156.464662	12.183724
3750	3750	m	157.371053	12.183724
3751	3751	m	159.199616	12.183724
3752	3752	m	160.121850	12.183724
3753	3753	m	162.920731	12.183724
3754	3754	m	165.768535	12.183724
3755	3755	m	168.666118	12.183724
3756	3756	m	172.608502	12.183724
3757	3757	m	174.614116	12.183724
3758	3758	m	174.614116	12.183724
3759	3759	m	173.608412	12.183724
3760	3760	m	169.643191	12.183724
3761	3761	m	165.768535	12.183724
3762	3762	m	162.920731	12.183724
3763	3763	m	158.282694	12.183724
3764	3764	m	152.891004	12.183724
3765	3765	m	151.134901	12.183724
3766	3766	m	152.010417	12.183724
3767	3767	m	154.667512	12.183724
3768	3768	m	158.282694	12.183724
3769	3769	m	161.049427	12.183724
3770	3770	m	163.864521	12.183724
3771	3771	m	166.728822	12.183724
3772	3772	m	169.643191	12.183724
3773	3773	m	172.608502	12.183724
3774	3774	m	172.608502	12.183724
3775	3775	m	170.625924	12.183724
3776	3776	m	167.694673	12.183724
3777	3777	m	163.864521	12.183724
3778	3778	m	160.121850	12.183724
3779	3779	m	151.134901	12.183724
3780	3780	m	146.832384	12.183724
3790	3790	m	170.625924	10.307326
3791	3791	m	171.614350	10.307326
3792	3792	m	171.614350	10.307326
3793	3793	m	170.625924	10.307326
3794	3794	m	169.643191	10.307326
3795	3795	m	167.694673	10.307326
3796	3796	m	164.813778	10.307326
3797	3797	m	160.121850	10.307326
3798	3798	m	151.134901	10.307326
3817	3817	m	194.868854	300.000000
3818	3818	m	198.275102	300.000000
3819	3819	m	198.275102	300.000000
3820	3820	m	197.133121	300.000000
3821	3821	m	193.746492	300.000000
3822	3822	m	189.321316	300.000000
3823	3823	m	183.931706	300.000000
3824	3824	m	180.771869	300.000000
3825	3825	m	179.730700	300.000000
3826	3826	m	179.730700	300.000000
3827	3827	m	180.771869	300.000000
3828	3828	m	182.872337	300.000000
3829	3829	m	186.068889	300.000000
3830	3830	m	190.418043	300.000000
3831	3831	m	194.868854	300.000000
3832	3832	m	198.275102	300.000000
3833	3833	m	199.423698	300.000000
3834	3834	m	199.423698	300.000000
3835	3835	m	197.133121	300.000000
3836	3836	m	193.746492	300.000000
3837	3837	m	190.418043	300.000000
3838	3838	m	183.931706	300.000000
3839	3839	m	180.771869	300.000000
