1797	1797	m	149.398969	5.581652
1798	1798	m	150.264428	5.581652
1799	1799	m	152.010417	5.581652
1800	1800	m	152.891004	5.581652
1801	1801	m	153.776693	5.581652
1802	1802	m	155.563492	5.581652
1803	1803	m	157.371053	5.581652
1804	1804	m	157.371053	5.581652
1805	1805	m	156.464662	5.581652
1806	1806	m	152.010417	5.581652
1807	1807	m	147.682975	5.581652
1821	1821	m	150.264428	300.000000
1822	1822	m	151.134901	300.000000
1823	1823	m	151.134901	14.995245
1824	1824	m	152.010417	12.043222
1825	1825	m	152.891004	17.321019
1826	1826	m	155.563492	20.228449
1827	1827	m	157.321350	22.648110
1828	1828	m	158.751282	22.087503
1829	1829	m	159.195114	22.668723
1830	1830	m	160.121850	22.142485
1831	1831	m	160.683823	16.580431
1832	1832	m	160.121850	20.672871
1833	1833	m	159.199616	19.850682
1834	1834	m	157.371053	19.850682
1835	1835	m	157.371053	19.850682
1836	1836	m	158.951477	13.862497
1837	1837	m	159.219254	11.980730
1838	1838	m	160.121850	8.596111
1839	1839	m	161.982376	8.596111
1840	1840	m	163.864521	8.596111
1841	1841	m	165.768535	29.727050
1842	1842	m	166.728822	46.275087
1843	1843	m	166.728822	62.471817
1844	1844	m	166.728822	72.737827
1845	1845	m	165.768535	77.693610
1846	1846	m	165.768535	78.024816
1847	1847	m	164.813778	73.936344
1848	1848	m	164.813778	73.936344
1849	1849	m	165.302567	67.798054
1850	1850	m	166.418686	63.856139
1851	1851	m	168.666118	50.842670
1852	1852	m	173.608412	30.829524
1853	1853	m	176.643034	24.599635
1854	1854	m	180.771869	20.961951
1855	1855	m	183.931706	15.002581
1856	1856	m	190.418043	15.968205
1857	1857	m	193.746492	20.672367
1858	1858	m	198.275102	24.499726
1859	1859	m	200.578947	19.672137
1860	1860	m	202.909563	19.672137
1861	1861	m	205.267258	19.672137
1862	1862	m	205.267258	19.672137
1863	1863	m	205.267258	19.672137
1864	1864	m	205.267258	19.672137
1865	1865	m	201.740890	14.148553
1866	1866	m	199.423698	14.586288
1867	1867	m	198.110214	14.090230
1868	1868	m	196.346237	15.459168
1869	1869	m	196.045700	16.988907
1870	1870	m	195.944061	18.682994
1871	1871	m	195.902634	19.260359
1872	1872	m	195.947556	19.580412
1873	1873	m	195.997718	19.861724
1874	1874	m	196.346558	19.516269
1875	1875	m	197.133121	18.863067
1876	1876	m	197.133121	18.863067
1877	1877	m	197.133121	18.863067
1878	1878	m	195.665451	16.124645
1879	1879	m	193.957642	12.153795
1880	1880	m	190.418043	9.370019
1894	1894	m	192.630595	9.772254
1895	1895	m	193.746492	9.772254
1896	1896	m	193.746492	9.772254
1897	1897	m	193.746492	9.772254
1898	1898	m	194.868854	9.772254
1899	1899	m	194.868854	9.772254
1900	1900	m	194.868854	9.772254
1901	1901	m	194.868854	9.772254
1902	1902	m	193.746492	9.772254
1903	1903	m	193.746492	9.772254
1904	1904	m	192.630595	9.772254
1905	1905	m	191.521124	9.772254
1906	1906	m	191.521124	9.772254
1907	1907	m	190.418043	9.772254
1908	1908	m	188.230906	9.772254
1909	1909	m	180.771869	9.772254
1910	1910	m	175.625645	9.772254
1911	1911	m	171.614350	21.950555
1912	1912	m	168.666118	28.526365
1913	1913	m	168.666118	28.526365
1914	1914	m	169.643191	49.512608
1915	1915	m	169.643191	55.782479
1916	1916	m	168.666118	64.864889
1917	1917	m	166.728822	64.864889
1918	1918	m	167.694673	64.864889
1919	1919	m	168.666118	64.864889
1920	1920	m	169.643191	91.859978
1921	1921	m	170.592819	92.495080
1922	1922	m	171.614350	90.726947
1923	1923	m	172.065872	89.662012
1924	1924	m	172.307098	90.757655
1925	1925	m	172.536194	90.861272
1926	1926	m	172.701477	91.364901
1927	1927	m	172.816101	91.085877
1928	1928	m	173.608412	90.217009
1929	1929	m	173.608412	90.217009
1930	1930	m	173.608412	90.217009
1931	1931	m	172.537811	79.259611
1932	1932	m	172.608502	68.630297
1933	1933	m	169.643191	57.612446
1934	1934	m	166.728822	41.735289
1935	1935	m	162.920731	32.000252
1936	1936	m	159.199616	32.000252
1937	1937	m	152.010417	27.113293
1938	1938	m	149.398969	40.115427
1939	1939	m	147.682975	48.877403
1940	1940	m	146.929688	54.721850
1941	1941	m	146.832384	60.006872
1942	1942	m	146.832384	64.570061
1943	1943	m	147.253418	65.376371
1944	1944	m	147.253418	65.376371
1945	1945	m	147.682975	59.905164
1946	1946	m	147.682975	59.905164
1947	1947	m	147.682975	59.905164
1948	1948	m	146.832384	59.905164
1949	1949	m	144.309891	59.905164
1950	1950	m	141.830734	59.905164
1964	1964	m	127.088797	14.852213
1965	1965	m	126.356819	14.852213
1966	1966	m	125.629057	14.852213
1967	1967	m	124.905487	14.852213
1968	1968	m	124.186085	14.852213
1969	1969	m	124.905487	14.852213
1970	1970	m	124.905487	14.852213
1971	1971	m	125.629057	14.852213
1972	1972	m	125.629057	14.852213
1973	1973	m	125.629057	14.852213
1974	1974	m	125.629057	14.852213
1975	1975	m	125.629057	14.852213
1976	1976	m	125.629057	14.852213
1977	1977	m	125.629057	14.852213
1978	1978	m	125.629057	14.852213
1979	1979	m	124.905487	14.852213
1980	1980	m	124.186085	14.852213
1981	1981	m	122.759686	14.852213
1982	1982	m	123.470825	14.852213
1983	1983	m	124.186085	14.852213
1984	1984	m	124.186085	14.852213
1985	1985	m	125.629057	14.852213
1986	1986	m	126.356819	14.852213
1987	1987	m	127.088797	14.852213
1988	1988	m	127.825015	14.852213
1989	1989	m	128.565497	14.852213
1990	1990	m	130.059356	14.852213
1991	1991	m	130.059356	14.852213
1992	1992	m	130.059356	14.852213
1993	1993	m	130.059356	14.852213
1994	1994	m	130.059356	14.852213
1995	1995	m	130.059356	14.852213
1996	1996	m	130.059356	14.852213
1997	1997	m	130.059356	14.852213
1998	1998	m	129.310270	14.852213
1999	1999	m	128.565497	14.852213
2000	2000	m	127.825015	14.852213
2001	2001	m	125.629057	14.852213
2002	2002	m	121.349670	14.852213
2003	2003	m	118.578040	14.852213
2004	2004	m	116.540940	14.852213
2005	2005	m	115.869714	14.852213
2006	2006	m	117.895081	14.852213
2007	2007	m	119.264956	14.852213
2008	2008	m	121.349670	14.852213
2009	2009	m	122.759686	14.852213
2010	2010	m	125.629057	14.852213
2011	2011	m	126.356819	14.852213
2012	2012	m	127.088797	14.852213
2013	2013	m	127.825015	14.852213
2014	2014	m	127.825015	14.852213
2015	2015	m	127.825015	14.852213
2016	2016	m	127.825015	14.852213
2017	2017	m	127.088797	14.852213
2018	2018	m	125.629057	14.852213
2035	2035	m	128.565497	300.000000
2036	2036	m	129.310270	300.000000
2037	2037	m	129.310270	300.000000
2038	2038	m	129.310270	300.000000
2039	2039	m	130.059356	300.000000
2040	2040	m	130.812783	300.000000
2041	2041	m	131.570573	300.000000
2042	2042	m	132.332754	300.000000
2043	2043	m	132.332754	300.000000
2044	2044	m	133.099350	300.000000
2045	2045	m	133.099350	300.000000
2046	2046	m	133.099350	300.000000
2047	2047	m	131.570573	300.000000
2048	2048	m	130.812783	300.000000
2049	2049	m	129.310270	300.000000
2050	2050	m	127.088797	300.000000
2051	2051	m	121.349670	300.000000
2052	2052	m	117.216055	300.000000
2060	2060	m	107.487597	2.291656
2061	2061	m	110.637224	2.291656
2062	2062	m	111.278138	2.291656
2063	2063	m	112.571128	2.291656
2064	2064	m	113.223246	2.291656
2065	2065	m	113.879142	2.291656
2066	2066	m	114.538837	2.291656
2067	2067	m	115.202354	2.291656
2068	2068	m	115.869714	2.291656
2069	2069	m	115.869714	2.291656
2070	2070	m	115.869714	2.291656
2071	2071	m	115.869714	2.291656
2072	2072	m	114.538837	2.291656
2085	2085	m	130.059356	300.000000
2086	2086	m	130.059356	300.000000
2087	2087	m	130.059356	300.000000
2088	2088	m	130.059356	300.000000
2089	2089	m	130.812783	300.000000
2090	2090	m	130.812783	300.000000
2091	2091	m	130.812783	300.000000
2092	2092	m	130.812783	300.000000
2093	2093	m	130.812783	300.000000
2094	2094	m	130.812783	300.000000
2095	2095	m	130.059356	300.000000
2096	2096	m	130.059356	300.000000
2097	2097	m	130.059356	300.000000
2098	2098	m	129.310270	300.000000
2099	2099	m	130.059356	300.000000
2100	2100	m	130.059356	300.000000
2101	2101	m	130.059356	300.000000
2102	2102	m	130.812783	300.000000
2103	2103	m	131.570573	300.000000
2104	2104	m	133.099350	300.000000
2105	2105	m	135.425885	300.000000
2106	2106	m	136.210400	300.000000
2107	2107	m	138.591315	300.000000
2108	2108	m	143.478728	300.000000
2109	2109	m	146.832384	300.000000
2110	2110	m	150.264428	300.000000
2111	2111	m	154.667512	26.465314
2112	2112	m	159.199616	30.236063
2113	2113	m	161.982376	44.698037
2114	2114	m	163.864521	56.243521
2115	2115	m	164.813778	63.040037
2116	2116	m	164.568344	64.198405
2117	2117	m	163.238953	58.075424
2118	2118	m	160.121850	40.212123
2119	2119	m	158.282694	58.201833
2120	2120	m	153.962921	63.662813
2121	2121	m	152.260223	72.514016
2122	2122	m	151.776932	76.209299
2123	2123	m	151.134901	75.939437
2124	2124	m	151.134901	75.440392
2125	2125	m	152.412476	71.192176
2126	2126	m	154.113708	68.698486
2127	2127	m	155.718903	66.596294
2128	2128	m	156.995728	64.870392
2129	2129	m	157.106705	63.164080
2130	2130	m	157.106705	63.164080
2131	2131	m	154.667512	44.954622
2132	2132	m	152.010417	19.684800
2133	2133	m	149.398969	19.684800
2134	2134	m	148.538494	49.716949
2135	2135	m	148.141571	49.959878
2136	2136	m	149.398969	47.549964
2137	2137	m	151.134901	47.173073
2138	2138	m	152.891004	35.158176
2139	2139	m	155.563492	33.264245
2140	2140	m	156.464662	33.264245
2141	2141	m	157.371053	33.264245
2185	2185	m	143.478728	300.000000
2186	2186	m	144.309891	300.000000
2187	2187	m	145.145870	300.000000
2188	2188	m	147.682975	300.000000
2189	2189	m	149.398969	300.000000
2190	2190	m	151.134901	300.000000
2191	2191	m	152.010417	300.000000
2192	2192	m	153.776693	300.000000
2193	2193	m	156.464662	300.000000
2194	2194	m	157.371053	300.000000
2195	2195	m	159.199616	300.000000
2196	2196	m	158.282694	300.000000
2197	2197	m	157.371053	300.000000
2198	2198	m	152.891004	300.000000
2199	2199	m	149.398969	300.000000
2200	2200	m	145.986692	300.000000
2201	2201	m	143.478728	300.000000
2202	2202	m	141.013849	300.000000
2203	2203	m	142.652351	300.000000
2204	2204	m	146.832384	300.000000
2205	2205	m	151.134901	300.000000
2206	2206	m	157.371053	29.016636
2207	2207	m	159.483505	37.145682
2208	2208	m	159.483505	37.145682
2209	2209	m	159.199616	51.591039
2210	2210	m	157.238480	66.606059
2211	2211	m	157.371053	75.223192
2212	2212	m	157.371053	75.223192
2213	2213	m	156.464662	75.223192
2214	2214	m	156.464662	75.223192
2215	2215	m	156.464662	75.223192
2216	2216	m	151.134901	28.133887
2217	2217	m	147.682975	28.133887
2232	2232	m	159.199616	300.000000
2233	2233	m	160.121850	300.000000
2234	2234	m	160.121850	300.000000
2235	2235	m	161.982376	300.000000
2236	2236	m	163.864521	300.000000
2237	2237	m	165.768535	300.000000
2238	2238	m	174.614116	300.000000
