1173	1173	m	133.099350	13.169453
1174	1174	m	133.870387	13.169453
1175	1175	m	135.425885	13.169453
1176	1176	m	136.893250	11.878312
1177	1177	m	141.013849	11.878312
1178	1178	m	144.309891	11.878312
1179	1179	m	148.538494	11.878312
1180	1180	m	152.010417	7.859303
1181	1181	m	156.464662	7.186113
1182	1182	m	163.864521	7.186113
1183	1183	m	173.608412	7.186113
1194	1194	m	312.929324	300.000000
1195	1195	m	302.269802	300.000000
1196	1196	m	298.797938	300.000000
1197	1197	m	298.797938	300.000000
1198	1198	m	283.661468	300.000000
1214	1214	m	297.504272	19.815744
1215	1215	m	298.797938	18.871167
1216	1216	m	297.429474	19.825398
1217	1217	m	300.528856	32.421141
1218	1218	m	304.001617	31.255800
1219	1219	m	307.553386	28.998798
1220	1220	m	307.553386	30.419616
1221	1221	m	303.787994	35.901543
1222	1222	m	300.542053	32.698288
1223	1223	m	297.116058	24.016063
1224	1224	m	291.973383	20.428432
1225	1225	m	291.973383	20.428432
1226	1226	m	291.973383	20.428432
1227	1227	m	288.619783	25.242341
1228	1228	m	286.957455	20.486464
1229	1229	m	285.304702	19.677828
1230	1230	m	286.957455	19.677828
1231	1231	m	288.619783	31.169171
1232	1232	m	291.973383	29.966152
1233	1233	m	295.365951	30.587733
1234	1234	m	298.797938	30.136828
1235	1235	m	298.797938	30.136828
1236	1236	m	296.382477	32.665169
1237	1237	m	293.664768	28.939044
1238	1238	m	286.957455	28.939044
1239	1239	m	282.027698	28.939044
1240	1240	m	277.182631	28.939044
1241	1241	m	278.788334	18.558937
1242	1242	m	283.943451	20.360805
1243	1243	m	288.619783	17.430833
1244	1244	m	298.797938	17.582962
1245	1245	m	305.782008	17.582962
1246	1246	m	316.565388	42.774660
1247	1247	m	320.243700	37.402519
1248	1248	m	320.243700	40.579503
1249	1249	m	318.399232	55.440870
1250	1250	m	316.565388	55.217474
1251	1251	m	311.126984	54.498104
1252	1252	m	307.398163	42.188327
1253	1253	m	305.782008	50.402225
1254	1254	m	302.269802	45.424708
1255	1255	m	300.446045	51.699658
1256	1256	m	297.307129	62.472424
1257	1257	m	295.365951	63.988998
1258	1258	m	294.565765	59.577752
1259	1259	m	294.464294	59.103927
1260	1260	m	296.106628	58.970693
1261	1261	m	295.365951	56.222278
1262	1262	m	293.664768	56.222278
1263	1263	m	293.664768	56.222278
1264	1264	m	293.664768	56.222278
1265	1265	m	295.365951	49.403895
1266	1266	m	296.984680	47.401853
1267	1267	m	298.797938	47.081600
1268	1268	m	300.528856	44.421369
1269	1269	m	302.269802	31.837497
1270	1270	m	302.269802	25.792363
1271	1271	m	300.528856	25.249229
1272	1272	m	293.664768	28.104085
1273	1273	m	286.957455	15.791211
1274	1274	m	283.661468	6.321511
1275	1275	m	271.033569	15.517227
